iter	Logloss
1094	0.491122358
1095	0.490948605
1096	0.4900041177
1097	0.4898018563
1098	0.4897627685
1099	0.4897034663
1100	0.4896381357
1101	0.4895334628
1102	0.4894884041
1103	0.4884571504
1104	0.4883658311
1105	0.4883185582
1106	0.4882625257
1107	0.4882204143
1108	0.4878327994
1109	0.4877666624
1110	0.4876240949
1111	0.4875246047
1112	0.4874461252
1113	0.4874104958
1114	0.4873766156
1115	0.4873531659
1116	0.4872777105
1117	0.486990544
1118	0.4869309422
1119	0.4868702066
1120	0.4865792876
1121	0.4861854778
1122	0.4861262132
1123	0.4860538511
1124	0.4860333489
1125	0.4858717449
1126	0.4858446709
1127	0.4857129055
1128	0.4856660475
1129	0.4856216295
1130	0.4855848434
1131	0.48549938
1132	0.4854383279
1133	0.4853070274
1134	0.4848620631
1135	0.4848137495
1136	0.4847422358
1137	0.4846808616
1138	0.4846194718
1139	0.4845616953
1140	0.4845126784
1141	0.4844458752
1142	0.4844142198
1143	0.4843500122
1144	0.484103201
1145	0.4840443242
1146	0.4840121979
1147	0.4839007145
1148	0.4838313412
1149	0.4837835886
1150	0.483721318
1151	0.4836893609
1152	0.4836195799
1153	0.4829020379
1154	0.4828653358
1155	0.482238861
1156	0.4821948002
1157	0.4820443678
1158	0.4819942086
1159	0.4816090757
1160	0.4815218267
1161	0.4814488896
1162	0.4813918379
1163	0.4813177657
1164	0.4808577881
1165	0.4807823123
1166	0.4803854463
1167	0.4794471967
1168	0.4793847497
1169	0.4792929539
1170	0.4792374063
1171	0.4788438248
1172	0.4778552352
1173	0.477672323
1174	0.4776119485
1175	0.477263475
1176	0.4771881932
1177	0.4769954483
1178	0.4768197785
1179	0.4762945202
1180	0.4762559563
1181	0.4762240082
1182	0.4761873238
1183	0.4755300539
1184	0.4754933534
1185	0.4753884026
1186	0.4749466509
1187	0.4748537754
1188	0.4748188583
1189	0.4746463901
1190	0.4744977988
1191	0.4743577945
1192	0.4741262986
1193	0.4740434455
1194	0.4732915246
1195	0.473188456
1196	0.4729731022
1197	0.4721767442
1198	0.4721276826
1199	0.47180399
1200	0.4717133016
1201	0.4713517736
1202	0.4713157749
1203	0.4711701568
1204	0.4711210154
1205	0.4709366359
1206	0.4708938384
1207	0.4707357985
1208	0.470585868
1209	0.4692564242
1210	0.4692154293
1211	0.468690506
1212	0.4681469287
1213	0.4676885843
1214	0.4676365
1215	0.4671312828
1216	0.4670349764
1217	0.4667452639
1218	0.4665651686
1219	0.4664777566
1220	0.4663968576
1221	0.4660777789
1222	0.4656863007
1223	0.4652910241
1224	0.4652347251
1225	0.4651538392
1226	0.4651016652
1227	0.4649882073
1228	0.4647480935
1229	0.4646804123
1230	0.4646394806
1231	0.464551523
1232	0.4640564614
1233	0.4638218253
1234	0.4637475398
1235	0.463557312
1236	0.4627624052
1237	0.4626928818
1238	0.4626308918
1239	0.4625485647
1240	0.4625188284
1241	0.4624028297
1242	0.462206353
1243	0.4621666311
1244	0.4619117753
1245	0.461607435
1246	0.4613322689
1247	0.4612376429
1248	0.4609220125
1249	0.4606276683
1250	0.4602315926
1251	0.4598459018
1252	0.4591786722
1253	0.4583486748
1254	0.4582484957
1255	0.4581034254
1256	0.4580453926
1257	0.4578580101
1258	0.4577365245
1259	0.4576772171
1260	0.4574031836
1261	0.4568685498
1262	0.4565137558
1263	0.4564814477
1264	0.4563791148
1265	0.455692564
1266	0.4551388765
1267	0.4547169768
1268	0.4546286674
1269	0.4539777249
1270	0.4532622638
1271	0.4526820473
1272	0.4526232477
1273	0.4525508644
1274	0.4524860063
1275	0.4519271786
1276	0.4518976294
1277	0.4518113138
1278	0.4517262448
1279	0.4516383866
1280	0.4510571019
1281	0.4510087628
1282	0.4508475338
1283	0.4505572381
1284	0.4501192644
1285	0.4497331776
1286	0.4492171367
1287	0.449109064
1288	0.4490748457
1289	0.4489911304
1290	0.4484813692
1291	0.4475826526
1292	0.4472942222
1293	0.4467139747
1294	0.4462626326
1295	0.4461425281
1296	0.4457491524
1297	0.445575021
1298	0.4455211284
1299	0.4450800192
1300	0.4446233144
1301	0.444283259
1302	0.4438374327
1303	0.4435277359
1304	0.4430314981
1305	0.4427091165
1306	0.4418588411
1307	0.4416499274
1308	0.4416045251
1309	0.441124974
1310	0.4402749714
1311	0.439978929
1312	0.4395702386
1313	0.439191567
1314	0.4385720898
1315	0.4383171789
1316	0.4377791201
1317	0.4374536375
1318	0.4370827513
1319	0.4367095086
1320	0.4364681904
1321	0.4359952505
1322	0.4356204655
1323	0.4350515244
1324	0.4347933458
1325	0.4345345711
1326	0.4342538085
1327	0.4339256625
1328	0.433741111
1329	0.4334170129
1330	0.4330495786
1331	0.4328036092
1332	0.4326298234
1333	0.4321400883
1334	0.4318486764
1335	0.4315195378
1336	0.4310186871
1337	0.4307157449
1338	0.4306121012
1339	0.430230554
1340	0.4297231465
1341	0.4290105734
1342	0.4285581806
1343	0.428341945
1344	0.428024445
1345	0.4278339743
1346	0.4275455117
1347	0.4268853631
1348	0.4268440165
1349	0.426532999
1350	0.4261254681
1351	0.4258217165
1352	0.4250810201
1353	0.4246722423
1354	0.4242421337
1355	0.4237064662
1356	0.4234154166
1357	0.4226729829
1358	0.4221876869
1359	0.4217421412
1360	0.4214527623
1361	0.4210319226
1362	0.4202987958
1363	0.4199535425
1364	0.4190366639
1365	0.4184457102
1366	0.4182738712
1367	0.417956371
1368	0.4178397853
1369	0.4173804812
1370	0.4169125285
1371	0.4165000512
1372	0.4161622228
1373	0.4154528989
1374	0.4150491544
1375	0.4148461409
1376	0.4141069585
1377	0.4137817299
1378	0.4133870291
1379	0.4129865868
1380	0.4127429356
1381	0.4122298135
1382	0.4117769995
1383	0.4113552715
1384	0.4107491322
1385	0.4104009342
1386	0.4101953788
1387	0.409697577
1388	0.4091853023
1389	0.4089258083
1390	0.4085008371
1391	0.4076173271
1392	0.4069899522
1393	0.4068485616
1394	0.4062518741
1395	0.4060099466
1396	0.4054992645
1397	0.4051563305
1398	0.404806538
1399	0.4046542221
1400	0.4039934738
1401	0.4033210777
1402	0.4030500899
1403	0.4028079452
1404	0.4022277183
1405	0.4020693165
1406	0.4018179878
1407	0.4012380928
1408	0.4007206037
1409	0.400359719
1410	0.3998624192
1411	0.3992560576
1412	0.3989793151
1413	0.3982615455
1414	0.3980874866
1415	0.3977973921
1416	0.3973750721
1417	0.396971767
1418	0.3965214853
1419	0.3961373093
1420	0.3957661021
1421	0.3952203233
1422	0.3947185328
1423	0.3943170939
1424	0.3937425679
1425	0.3932719307
1426	0.3930955472
1427	0.3927068668
1428	0.3920852129
1429	0.3914662189
1430	0.3914035448
1431	0.3907941551
1432	0.3903571659
1433	0.3898929809
1434	0.3892689057
1435	0.3889062666
1436	0.3885740142
1437	0.3882064017
1438	0.3875543563
1439	0.3868796629
1440	0.3865002137
1441	0.3862711666
1442	0.3848435939
1443	0.3845409903
1444	0.3842958454
1445	0.3839921726
1446	0.3830885032
1447	0.382523731
1448	0.3819368362
1449	0.3813157206
1450	0.3809279829
1451	0.3805122724
1452	0.3800440536
1453	0.3793660739
1454	0.3790521189
1455	0.3784898705
1456	0.378261471
1457	0.3779364012
1458	0.377611384
1459	0.3772343397
1460	0.3765322982
1461	0.3761277358
1462	0.375506137
1463	0.3752517876
1464	0.3748445924
1465	0.3743129933
1466	0.3737109256
1467	0.373399213
1468	0.37324608
1469	0.3730482919
1470	0.3723428
1471	0.3715711601
1472	0.3711109728
1473	0.3704595259
1474	0.3700045506
1475	0.3698555365
1476	0.3691987183
1477	0.3686456122
1478	0.3681882648
1479	0.3679594876
1480	0.3674460495
1481	0.3669127414
1482	0.3666979096
1483	0.3665034221
1484	0.3657437807
1485	0.3652581388
1486	0.3647828365
1487	0.3639053532
1488	0.3634963921
1489	0.3631998067
1490	0.362895446
1491	0.3627424791
1492	0.3623979734
1493	0.3621364327
1494	0.3617821163
1495	0.3613465659
1496	0.3608647344
1497	0.3602925449
1498	0.3598321122
1499	0.3591959794
1500	0.3583591112
1501	0.3581234818
1502	0.3578180826
1503	0.3573474324
1504	0.3569715943
1505	0.3565049493
1506	0.3560888594
1507	0.3558030275
1508	0.3554632049
1509	0.3550949282
1510	0.3545757855
1511	0.3540514774
1512	0.3536016625
