iter	Passed	Remaining
1029	22980	88573
1030	23001	88547
1031	23022	88521
1032	23044	88496
1033	23065	88471
1034	23087	88447
1035	23109	88421
1036	23130	88394
1037	23151	88368
1038	23172	88341
1039	23194	88316
1040	23215	88291
1041	23236	88262
1042	23257	88236
1043	23279	88212
1044	23301	88188
1045	23323	88166
1046	23344	88139
1047	23365	88111
1048	23417	88200
1049	23440	88179
1050	23461	88155
1051	23483	88130
1052	23507	88112
1053	23527	88084
1054	23549	88058
1055	23571	88037
1056	23592	88009
1057	23614	87984
1058	23635	87956
1059	23657	87932
1060	23679	87909
1061	23700	87882
1062	23721	87857
1063	23743	87831
1064	23764	87804
1065	23785	87780
1066	23806	87751
1067	23828	87727
1068	23849	87702
1069	23870	87673
1070	23891	87648
1071	23912	87620
1072	23934	87594
1073	23955	87568
1074	23976	87541
1075	23997	87516
1076	24018	87487
1077	24039	87459
1078	24059	87429
1079	24080	87403
1080	24102	87379
1081	24123	87353
1082	24144	87327
1083	24165	87300
1084	24187	87274
1085	24208	87247
1086	24229	87220
1087	24250	87194
1088	24271	87167
1089	24292	87141
1090	24315	87121
1091	24336	87093
1092	24358	87072
1093	24379	87045
1094	24400	87017
1095	24450	87092
1096	24473	87073
1097	24495	87051
1098	24517	87026
1099	24538	87000
1100	24559	86972
1101	24581	86948
1102	24601	86918
1103	24623	86897
1104	24645	86872
1105	24666	86846
1106	24688	86821
1107	24709	86795
1108	24730	86769
1109	24752	86743
1110	24773	86718
1111	24795	86694
1112	24816	86669
1113	24837	86642
1114	24858	86616
1115	24880	86590
1116	24901	86565
1117	24922	86539
1118	24944	86514
1119	24966	86490
1120	24988	86466
1121	25009	86439
1122	25029	86411
1123	25051	86386
1124	25072	86361
1125	25094	86337
1126	25115	86311
1127	25137	86286
1128	25157	86258
1129	25179	86234
1130	25201	86209
1131	25221	86182
1132	25242	86154
1133	25263	86127
1134	25284	86102
1135	25305	86075
1136	25327	86050
1137	25348	86024
1138	25369	85998
1139	25390	85972
1140	25412	85949
1141	25433	85921
1142	25455	85897
1143	25505	85969
1144	25526	85943
1145	25547	85917
1146	25568	85888
1147	25590	85866
1148	25611	85839
1149	25633	85815
1150	25654	85788
1151	25676	85765
1152	25696	85737
1153	25718	85711
1154	25739	85686
1155	25760	85661
1156	25781	85632
1157	25802	85606
1158	25822	85578
1159	25844	85552
1160	25865	85526
1161	25885	85499
1162	25907	85473
1163	25928	85447
1164	25949	85421
1165	25970	85395
1166	25991	85368
1167	26013	85344
1168	26034	85319
1169	26056	85295
1170	26076	85267
1171	26097	85239
1172	26118	85214
1173	26139	85186
1174	26160	85161
1175	26181	85135
1176	26203	85111
1177	26224	85085
1178	26245	85057
1179	26266	85033
1180	26288	85007
1181	26309	84981
1182	26332	84963
1183	26353	84937
1184	26374	84911
1185	26395	84885
1186	26416	84858
1187	26438	84833
1188	26458	84806
1189	26480	84783
1190	26534	84861
1191	26559	84846
1192	26580	84820
1193	26600	84791
1194	26621	84765
1195	26642	84740
1196	26664	84715
1197	26685	84689
1198	26706	84662
1199	26728	84638
1200	26749	84613
1201	26770	84587
1202	26790	84559
1203	26812	84535
1204	26833	84509
1205	26854	84481
1206	26877	84462
1207	26899	84438
1208	26921	84415
1209	26943	84392
1210	26964	84367
1211	26985	84342
1212	27007	84316
1213	27027	84288
1214	27049	84264
1215	27070	84238
1216	27091	84214
1217	27112	84187
1218	27133	84161
1219	27154	84135
1220	27175	84108
1221	27197	84084
1222	27219	84060
1223	27239	84033
1224	27261	84009
1225	27282	83983
1226	27303	83958
1227	27324	83932
1228	27345	83906
1229	27367	83882
1230	27387	83854
1231	27408	83828
1232	27429	83801
1233	27450	83775
1234	27472	83752
1235	27493	83727
1236	27515	83703
1237	27537	83679
1238	27588	83746
1239	27611	83726
1240	27632	83699
1241	27653	83672
1242	27674	83647
1243	27695	83620
1244	27716	83596
1245	27738	83572
1246	27759	83545
1247	27780	83521
1248	27801	83494
1249	27822	83467
1250	27844	83444
1251	27865	83417
1252	27886	83392
1253	27907	83367
1254	27927	83338
1255	27948	83312
1256	27970	83288
1257	27992	83264
1258	28013	83239
1259	28034	83212
1260	28056	83190
1261	28077	83164
1262	28098	83138
1263	28121	83119
1264	28142	83092
1265	28164	83069
1266	28186	83045
1267	28206	83019
1268	28228	82995
1269	28249	82969
1270	28271	82945
1271	28292	82920
1272	28314	82896
1273	28335	82869
1274	28356	82845
1275	28377	82819
1276	28397	82791
1277	28418	82765
1278	28439	82740
1279	28461	82714
1280	28484	82696
1281	28505	82670
1282	28526	82644
1283	28548	82620
1284	28570	82597
1285	28623	82666
1286	28646	82646
1287	28668	82623
1288	28689	82597
1289	28711	82572
1290	28732	82547
1291	28754	82523
1292	28775	82497
1293	28796	82472
1294	28817	82447
1295	28839	82425
1296	28861	82400
1297	28882	82373
1298	28903	82350
1299	28924	82323
1300	28945	82298
1301	28966	82272
1302	28987	82246
1303	29008	82219
1304	29029	82196
1305	29051	82171
1306	29073	82148
1307	29093	82121
1308	29116	82098
1309	29137	82072
1310	29158	82049
1311	29180	82025
1312	29201	81998
1313	29222	81974
1314	29243	81949
1315	29265	81924
1316	29286	81900
1317	29307	81875
1318	29329	81851
1319	29350	81826
1320	29373	81804
1321	29394	81779
1322	29415	81753
1323	29436	81729
1324	29459	81708
1325	29482	81686
1326	29503	81663
1327	29524	81636
1328	29545	81610
1329	29567	81587
1330	29588	81563
1331	29610	81539
1332	29664	81605
1333	29688	81588
1334	29710	81564
1335	29731	81538
1336	29752	81514
