iter	Logloss
122	0.5070450698
123	0.5066274292
124	0.5061096825
125	0.5056744454
126	0.5053223686
127	0.5049240428
128	0.5043358288
129	0.5038775673
130	0.503417243
131	0.5027931637
132	0.5024005619
133	0.5019721714
134	0.5015947844
135	0.5012267631
136	0.5003470861
137	0.4999693687
138	0.4994320454
139	0.4991617328
140	0.4988327393
141	0.4984129747
142	0.4981173615
143	0.4976788046
144	0.4972226131
145	0.4967583752
146	0.4962818035
147	0.4958631328
148	0.495606182
149	0.4953230377
150	0.4946918085
151	0.4944162023
152	0.4939149606
153	0.4934376046
154	0.4929337935
155	0.4926511909
156	0.492203584
157	0.4917242208
158	0.4915169631
159	0.491253203
160	0.490987121
161	0.4905697521
162	0.4901178819
163	0.4898932272
164	0.4892078109
165	0.4889317441
166	0.4884553754
167	0.4882524169
168	0.4878156398
169	0.4876354424
170	0.4870327417
171	0.4867461571
172	0.4864232976
173	0.4862464359
174	0.4859861248
175	0.4857505175
176	0.4855920652
177	0.4854078554
178	0.4850771002
179	0.4846704111
180	0.4843653211
181	0.4841853113
182	0.4839542287
183	0.4836394228
184	0.4833776655
185	0.4831223349
186	0.4828922472
187	0.4825368668
188	0.4822678507
189	0.4821071583
190	0.4819110033
191	0.4816563805
192	0.4815272409
193	0.4813647185
194	0.4811457317
195	0.4808319498
196	0.4805436598
197	0.4800792405
198	0.4797923859
199	0.4795594247
200	0.4790901094
201	0.4789128696
202	0.4787924288
203	0.478595114
204	0.4784837317
205	0.4780192118
206	0.4775866866
207	0.4774749611
208	0.4769257924
209	0.4766998459
210	0.4765673374
211	0.4760246217
212	0.4759413932
213	0.475829385
214	0.4753593025
215	0.4748394709
216	0.474711297
217	0.4744576843
218	0.4743512088
219	0.4740676052
220	0.4739315793
221	0.4735619652
222	0.473410577
223	0.4732518461
224	0.4731753437
225	0.4730243725
226	0.4729013878
227	0.4728037835
228	0.4726593063
229	0.4725838972
230	0.4722952492
231	0.472221838
232	0.4720646901
233	0.4718324995
234	0.4717287794
235	0.4713652324
236	0.4712604845
237	0.4711681544
238	0.4710160043
239	0.4708570933
240	0.4706872119
241	0.4705230859
242	0.4701767321
243	0.4700666635
244	0.4699985471
245	0.4698327049
246	0.4694998867
247	0.4693783273
248	0.4690243725
249	0.4687113868
250	0.4684953022
251	0.4683313692
252	0.4681780453
253	0.4680101539
254	0.4679228616
255	0.4678038827
256	0.4676005068
257	0.46751623
258	0.467198426
259	0.4671067163
260	0.467049212
261	0.4669596436
262	0.466901034
263	0.4668167548
264	0.4667229098
265	0.4666461006
266	0.4663874723
267	0.4663089693
268	0.4662644966
269	0.4661463489
270	0.4661132906
271	0.465807977
272	0.4654996222
273	0.4654553759
274	0.4654030566
275	0.4653071135
276	0.465232451
277	0.465046037
278	0.4649919967
279	0.4648470957
280	0.4647540831
281	0.4646134044
282	0.4645113821
283	0.4644304069
284	0.4643529869
285	0.464261081
286	0.4641527106
287	0.4641102076
288	0.4640176453
289	0.4639527213
290	0.4638489091
291	0.4637126665
292	0.4636003827
293	0.4632761547
294	0.4631719586
295	0.463041901
296	0.4629540316
297	0.462768029
298	0.4627368263
299	0.4625477559
300	0.4624485277
301	0.4623414578
302	0.4622978175
303	0.4621478115
304	0.4619032213
305	0.4618579425
306	0.4618146412
307	0.4617330497
308	0.4616834519
309	0.4615622406
310	0.4615089661
311	0.4613370523
312	0.4612525025
313	0.4611611859
314	0.4611195372
315	0.4610852197
316	0.4610376597
317	0.4610086153
318	0.4609718336
319	0.4609457869
320	0.4608456196
321	0.4607572456
322	0.460524617
323	0.4604425347
324	0.4603840052
325	0.4601887763
326	0.460147446
327	0.4600614675
328	0.4600167358
329	0.4598685376
330	0.4598074012
331	0.4597222782
332	0.4596636411
333	0.459537401
334	0.459448909
335	0.4591368905
336	0.4590689889
337	0.4589982912
338	0.4589175919
339	0.4588794974
340	0.4586748987
341	0.4586343221
342	0.4584338119
343	0.4581631873
344	0.4579048178
345	0.4576931664
346	0.4576540096
347	0.4575792426
348	0.4575608692
349	0.4574802749
350	0.4574476228
351	0.4572637495
352	0.4572229385
353	0.4572010603
354	0.457150548
355	0.4570498965
356	0.4570168905
357	0.4569745574
358	0.4568577135
359	0.4568044036
360	0.4567132503
361	0.4566247619
362	0.4565753691
363	0.4565290346
364	0.4564770316
365	0.4564051287
366	0.4563136642
367	0.4562409793
368	0.456209494
369	0.4561801656
370	0.4560974778
371	0.4560550071
372	0.4559995802
373	0.4559456582
374	0.45590314
375	0.4558571914
376	0.4557419767
377	0.4555497906
378	0.4554439432
379	0.4553671932
380	0.4553396524
381	0.455279138
382	0.4552420112
383	0.4551744224
384	0.4551400176
385	0.455112442
386	0.4550324753
387	0.4549767624
388	0.4548972286
389	0.4548681715
390	0.4547176592
391	0.4546413988
392	0.4544919736
393	0.4544160266
394	0.4543953504
395	0.4543521577
396	0.4541652115
397	0.4541196907
398	0.4540820664
399	0.4540531924
400	0.4540280547
401	0.4539977387
402	0.4539514126
403	0.4539256993
404	0.4538694329
405	0.4538296178
406	0.453785807
407	0.4537506665
408	0.4537249654
409	0.4536513996
410	0.4536047495
411	0.453538067
412	0.4535197347
413	0.4534840753
414	0.4534442136
415	0.4533736277
416	0.4533520922
417	0.453306437
418	0.4532764143
419	0.4532409183
420	0.4531897973
421	0.4531329196
422	0.4529654639
423	0.4529474653
424	0.4527818728
425	0.4525230842
426	0.4524763239
427	0.4523428594
428	0.4523182914
429	0.4522839296
430	0.4521308522
431	0.451969751
432	0.4519456015
433	0.4519069704
434	0.4517542415
435	0.4517136779
436	0.4516962057
437	0.451633677
438	0.4515724741
439	0.45151425
440	0.451498828
441	0.4514558844
442	0.451417752
443	0.451403047
444	0.451381707
445	0.451268829
446	0.451101082
447	0.4510519463
448	0.4509926707
449	0.4509622769
450	0.45087231
451	0.4506886873
452	0.4506772306
453	0.4505466758
454	0.4504805517
455	0.450364364
456	0.4503346787
457	0.4502971325
458	0.4502799689
459	0.450253443
460	0.4501840364
461	0.4501596755
462	0.450140816
463	0.4500917361
464	0.4499912949
465	0.4499507332
466	0.4498103231
467	0.4497774763
468	0.4496828129
469	0.4496670652
470	0.4496452187
471	0.4496225073
472	0.449598938
473	0.4495660833
474	0.4495544478
475	0.4495400922
476	0.4495129824
477	0.4494795384
478	0.4494520436
479	0.4494120551
480	0.449265197
481	0.449240201
482	0.4492353141
483	0.4490598033
484	0.449022479
485	0.4489970849
486	0.4489509863
487	0.4489294152
488	0.448909258
489	0.4488932148
490	0.4488336172
491	0.4488164315
492	0.4487781686
493	0.4487678379
494	0.4486599874
495	0.4486380607
496	0.4486311017
497	0.4485011184
498	0.4484878828
499	0.4484702365
500	0.4484495336
501	0.4484184793
502	0.4483931156
503	0.4482702851
504	0.4482602245
505	0.4482419953
506	0.4482135682
507	0.4481730754
508	0.448152872
509	0.4481397598
510	0.4481238757
511	0.4481058329
512	0.4480887459
513	0.448069886
514	0.4480551058
515	0.4480053723
516	0.4479309337
517	0.447760211
518	0.4477045245
519	0.4476810172
520	0.4476442145
521	0.4476325727
522	0.4476013969
523	0.4475095017
524	0.4474974271
525	0.4474842124
526	0.447456985
527	0.4474356459
528	0.4473254832
529	0.4472108979
530	0.4472017916
531	0.4471899585
532	0.4471679194
533	0.4471443299
534	0.4470819597
535	0.4470634366
536	0.4470546992
537	0.446906402
538	0.4468946262
539	0.4467919871
540	0.4467774256
541	0.4467583338
542	0.4467482529
543	0.4467159029
544	0.4466789736
545	0.4466644822
546	0.446654188
547	0.4465328567
548	0.4465198732
549	0.4463980168
550	0.4462558762
551	0.446241322
552	0.446229499
553	0.4461476384
554	0.4460496874
555	0.4460212621
556	0.4459948773
557	0.4459827349
558	0.4459651447
559	0.4458536541
560	0.4458394396
561	0.4458317015
562	0.4458247657
563	0.4458090388
564	0.4457863147
565	0.4456487272
566	0.445636726
567	0.4456119812
568	0.4455971767
569	0.445579322
570	0.445562035
571	0.4455398328
572	0.4455058538
573	0.4454924897
574	0.4454772468
575	0.4454467206
576	0.4454139787
577	0.4453361387
578	0.4453122089
579	0.445272554
580	0.4452404757
581	0.445219704
582	0.4451036861
583	0.4450401801
584	0.4449383083
585	0.4449124186
586	0.4449105006
587	0.4448856469
588	0.4447619201
589	0.4447507629
590	0.4447353388
591	0.4446632016
592	0.44465124
593	0.444632488
594	0.4446137924
595	0.4445251675
596	0.4445048587
597	0.444409316
598	0.4443879336
599	0.4443496988
600	0.4443379618
601	0.4443263544
602	0.4443007512
603	0.4442726826
604	0.4442407917
605	0.4441846591
606	0.4441731283
607	0.4441623712
608	0.4441503427
609	0.4441376306
610	0.4440627005
611	0.4440537456
612	0.444021194
613	0.4439789605
614	0.4439582487
615	0.4439458914
616	0.4439226732
617	0.4439123592
618	0.4437463317
619	0.4437320598
620	0.4437177703
621	0.4437084126
622	0.4437002471
623	0.4436645971
624	0.4436279672
625	0.4436118593
626	0.4435977118
627	0.4435863126
628	0.4434984186
629	0.4434493031
630	0.4434313122
631	0.4434193609
632	0.4434079807
633	0.443321876
634	0.4433103402
635	0.4432867193
636	0.4432792999
637	0.4432074667
638	0.443190784
639	0.4431393536
640	0.443133817
641	0.4431099946
642	0.4430936399
643	0.4430714892
644	0.4430603939
645	0.443040083
646	0.4430282934
647	0.4430123865
648	0.44297508
649	0.4429656189
650	0.4429467834
651	0.4429311
652	0.4428955885
653	0.442877559
654	0.4428069481
655	0.4427878055
656	0.4427701687
657	0.4427645561
658	0.4427528673
659	0.4427408318
660	0.4427201322
661	0.4426917551
662	0.4426463647
663	0.442635039
664	0.442608315
665	0.4425745471
666	0.4425595042
667	0.4425407392
668	0.442511159
669	0.4424934777
670	0.4424723515
671	0.4424575954
672	0.4424270827
673	0.4424148206
674	0.4424013436
675	0.4423640961
676	0.4422836223
677	0.4422715805
678	0.4422631526
679	0.4421647066
680	0.4421576009
681	0.4421321482
682	0.4420589077
683	0.4420403271
684	0.442026327
685	0.4419818305
686	0.4419700994
687	0.4419653611
688	0.441958339
689	0.4419501298
690	0.4419419063
691	0.4419030046
692	0.441898627
693	0.441886954
694	0.4418094439
695	0.4417947235
696	0.4417804998
697	0.4417603042
698	0.4417295436
699	0.4417101659
700	0.4416365164
701	0.4415760017
702	0.4415529689
703	0.4415419645
704	0.4415320221
705	0.4415082233
706	0.4414904762
707	0.4414822558
708	0.4414415018
709	0.4414344704
710	0.441419251
711	0.4413015955
712	0.4412825411
713	0.4412729455
714	0.4412338373
715	0.4412196648
716	0.4412073745
717	0.4411959204
718	0.4411700066
719	0.4411027642
720	0.4410942011
721	0.4409622543
722	0.440896929
723	0.4408855747
724	0.4408758932
725	0.4408627432
726	0.4408441397
727	0.4408194354
728	0.4407978862
729	0.4407699167
730	0.4407245034
731	0.4406731897
732	0.4406641224
733	0.440656083
734	0.4406030072
735	0.4405820622
736	0.4405630651
737	0.4405531393
738	0.4405464115
739	0.4405293707
740	0.440517826
741	0.440504623
742	0.4404114855
743	0.4404024726
744	0.4403443718
745	0.4403362988
746	0.440317975
747	0.4403072073
748	0.440227029
749	0.4402075669
750	0.4401897536
751	0.4401831128
752	0.4401653461
753	0.4401488637
754	0.4400474124
755	0.4399882299
756	0.4399754244
757	0.4399637882
758	0.4399393383
759	0.4399274321
760	0.4398946257
761	0.4398820128
762	0.4398729894
763	0.4398452977
764	0.4397762925
765	0.4397496564
766	0.4397436974
767	0.4397300117
768	0.4397164629
769	0.4397020542
770	0.4396925844
771	0.4396674703
772	0.4396593367
773	0.4396377298
774	0.4396328537
775	0.439621751
776	0.4396084183
777	0.4396005
778	0.4395916773
779	0.439533313
780	0.43951877
781	0.4395058474
782	0.4394358231
783	0.4394181575
784	0.4394080984
785	0.43933905
786	0.4393254198
787	0.4392502237
788	0.4392232884
789	0.4392163349
790	0.4392045795
791	0.4391928077
792	0.4391810298
793	0.4391654368
794	0.4391262342
795	0.4390773512
796	0.4390682303
797	0.4390562518
798	0.4390367409
799	0.4389794942
800	0.4389750583
801	0.4389663022
802	0.4389510152
803	0.4389407123
804	0.4389316496
805	0.4389266949
806	0.4389112095
807	0.438813671
808	0.4387977862
809	0.4387716275
810	0.4387568966
811	0.438734464
812	0.4387116932
813	0.4386887566
814	0.4386745793
815	0.4386665514
816	0.4386573659
817	0.438641747
818	0.4386337672
819	0.4386166079
820	0.4386013545
821	0.4385484979
822	0.4384969893
823	0.4384879771
824	0.4384750471
825	0.4384397605
826	0.4384269161
827	0.4384172162
828	0.4384045841
829	0.4383945436
830	0.4383732288
831	0.4383501134
832	0.4383368307
833	0.4383253126
834	0.4382691637
835	0.4382540486
836	0.438237197
837	0.4382203752
838	0.4382036017
839	0.4381953138
840	0.438171231
841	0.4381618036
842	0.4381211182
843	0.4381149882
844	0.4380575577
845	0.4380504182
846	0.4380097498
847	0.4379953908
848	0.4379870055
849	0.4379798035
850	0.4379725069
851	0.4379644076
852	0.4379458661
853	0.4379027471
854	0.4378849165
855	0.4378747604
856	0.4378666123
857	0.4378490254
858	0.4378346546
859	0.4378274805
860	0.4378125701
861	0.4378000022
862	0.4377803089
863	0.4377712736
864	0.4377628125
865	0.4377436487
866	0.4377343508
867	0.4377196615
868	0.4377113443
869	0.4376957179
870	0.4376304277
871	0.4376168392
872	0.4375763853
873	0.4375672824
874	0.4375612769
875	0.4375559311
876	0.4375459855
877	0.4375339988
878	0.4375184226
879	0.4375064829
880	0.4374883524
881	0.4374779836
882	0.4374443082
883	0.4373867615
884	0.4373672292
885	0.4373603825
886	0.4373382493
887	0.4373150697
888	0.4372981139
889	0.4372857869
890	0.4372377837
891	0.4372289766
892	0.4372129347
893	0.4371974521
894	0.4371902896
895	0.4371829471
896	0.4371407023
897	0.4371323597
898	0.4371230229
899	0.4371113373
900	0.4371001028
901	0.4370743973
902	0.4370582959
903	0.4370238113
904	0.4370137986
905	0.437004432
906	0.4369992734
907	0.4369864251
908	0.4369796051
909	0.4369658425
910	0.4369577031
911	0.4369424463
912	0.436929399
913	0.4369198596
914	0.4369150229
915	0.4368992577
916	0.4368915783
917	0.436881241
918	0.4368749138
919	0.4368686224
920	0.4368565626
921	0.4367718247
922	0.4367360009
923	0.4367244728
924	0.436716338
925	0.4367034048
926	0.4366986278
927	0.436674512
928	0.4366598839
929	0.4365988561
930	0.4365954112
931	0.4365880001
932	0.4365740866
933	0.4365423414
934	0.4365352195
935	0.4365230232
936	0.4365101408
937	0.4364982734
938	0.4364683585
939	0.436460062
940	0.4364524491
941	0.4364421567
942	0.4363995341
943	0.4363835716
944	0.4363649454
945	0.4363526603
946	0.4363425706
947	0.4363002003
948	0.436289189
949	0.4362782117
950	0.4362662499
951	0.4362332972
952	0.4362298089
953	0.4362154978
954	0.4362047932
955	0.4361926538
956	0.4361829294
957	0.4361763138
958	0.4361657678
959	0.4361542193
960	0.436141264
961	0.4360978048
962	0.4360741345
963	0.4360626526
964	0.4360548816
965	0.4360451123
966	0.436037452
967	0.436027533
968	0.4360169458
969	0.4360067953
970	0.4359944555
971	0.4359758901
972	0.4359670172
973	0.435961973
974	0.4359493319
975	0.4359395466
976	0.4359248449
977	0.4359092377
978	0.4358758884
979	0.4358673585
980	0.4358424897
981	0.4357949373
982	0.4357783072
983	0.4357682085
984	0.4357590645
985	0.435737674
986	0.4357296087
987	0.4357188351
988	0.4357078945
989	0.4357027767
990	0.4356890352
991	0.4356684469
992	0.4356573476
993	0.4356408236
994	0.4355993019
995	0.4355946748
996	0.4355795174
997	0.4355705244
998	0.4355569108
999	0.435540782
1000	0.4355125056
1001	0.4355018728
1002	0.4354873419
1003	0.4354802832
1004	0.435472729
1005	0.4354669376
1006	0.4354608374
1007	0.4354506129
1008	0.435445849
1009	0.4354335297
1010	0.4354035919
1011	0.4353279111
1012	0.4352708881
1013	0.4352664224
1014	0.4352416318
1015	0.435232455
1016	0.4352254349
1017	0.4352133424
1018	0.435198334
1019	0.4351701404
1020	0.4351628272
1021	0.4351553013
1022	0.4351456187
1023	0.4351391491
1024	0.4351165115
1025	0.4351015942
1026	0.4350951036
1027	0.4350848392
1028	0.4349923782
1029	0.4349880812
1030	0.4349120882
1031	0.4349028166
1032	0.4348973036
1033	0.4348856407
1034	0.4348772284
1035	0.434874899
1036	0.4348573706
1037	0.434841672
1038	0.4348334066
1039	0.4348206235
1040	0.4348018921
1041	0.4347731568
1042	0.4347630538
1043	0.4347532954
1044	0.4346764654
1045	0.4346651185
1046	0.4346492559
1047	0.4346325779
1048	0.4346270144
1049	0.4346153044
1050	0.434600185
1051	0.434591962
1052	0.4345835422
1053	0.4345375999
1054	0.4345309557
1055	0.434522042
1056	0.4344503607
1057	0.4344428493
1058	0.4344324122
1059	0.4344156508
1060	0.4344011877
1061	0.4343818185
1062	0.4343718352
1063	0.434343847
1064	0.4343342075
1065	0.4343260298
1066	0.4342635545
1067	0.4342516249
1068	0.4342324774
1069	0.4342273785
1070	0.4342229024
1071	0.4342208965
1072	0.4341981754
1073	0.434189076
1074	0.4341789447
1075	0.4341683062
1076	0.4341481893
1077	0.4341451495
1078	0.4341307733
1079	0.4341237806
1080	0.4341155422
1081	0.4340412713
1082	0.4340313147
1083	0.4340205196
1084	0.4340009446
1085	0.4339880574
1086	0.4339803018
1087	0.4339708638
1088	0.4339609992
1089	0.4339520543
1090	0.4339395494
1091	0.4339311053
1092	0.4339107581
1093	0.433907274
1094	0.4338970074
1095	0.4338864836
1096	0.4338812229
1097	0.4338675334
1098	0.433855066
1099	0.4338435225
1100	0.4338162937
1101	0.4338039247
1102	0.4337995931
1103	0.4337904494
1104	0.4337599031
1105	0.4337422397
1106	0.4337322973
1107	0.433705599
1108	0.4336940519
1109	0.4336871973
1110	0.4336620557
1111	0.4336513559
1112	0.4335975317
1113	0.4335546546
1114	0.4335288736
1115	0.4335210519
1116	0.4334736702
1117	0.4334595645
1118	0.4334477677
1119	0.4334165684
1120	0.433399064
1121	0.4333626123
1122	0.4333515917
1123	0.4333388215
1124	0.4333278115
1125	0.4333198892
1126	0.4333003893
1127	0.4332708222
1128	0.4332606524
1129	0.4332496495
1130	0.4332369042
1131	0.4332300493
1132	0.4332212857
1133	0.4332177608
1134	0.4332055711
1135	0.4331897379
1136	0.4331502247
1137	0.4331431113
1138	0.4331371864
1139	0.4330987567
1140	0.4330848707
1141	0.4330735819
1142	0.4330011381
1143	0.4329986414
1144	0.4329900523
1145	0.4329833803
1146	0.4329777708
1147	0.4329677368
1148	0.4329640507
1149	0.4329556903
1150	0.4329438772
1151	0.4329359322
1152	0.4329219877
1153	0.4329074685
1154	0.4328973967
1155	0.4328776279
1156	0.4328668268
1157	0.4328543931
1158	0.4328363402
1159	0.4328132623
1160	0.4327981008
1161	0.4327830476
1162	0.4327726104
1163	0.4327614559
1164	0.4327505686
1165	0.4327444488
1166	0.432735644
1167	0.4326658926
1168	0.4326607995
1169	0.4326467901
1170	0.4326360112
1171	0.4326312802
1172	0.4325987718
1173	0.4325898071
1174	0.4325419514
1175	0.4325319703
1176	0.4325223134
1177	0.4325118311
1178	0.4325075727
1179	0.4325010158
1180	0.4324889673
1181	0.4324250092
1182	0.4324218704
1183	0.4324161974
1184	0.4323908476
1185	0.4323251671
1186	0.4323073484
1187	0.4323006223
1188	0.4322846596
1189	0.4322731393
1190	0.4322668264
1191	0.4322480769
1192	0.4322332939
1193	0.4322145518
1194	0.432205478
1195	0.4321930821
1196	0.4321888018
1197	0.4321818582
1198	0.4321759321
1199	0.4321687338
1200	0.4321423819
1201	0.4321335219
1202	0.4321233221
1203	0.4321094122
1204	0.4320998081
1205	0.4320892858
1206	0.4320759325
1207	0.4320557063
1208	0.4320441996
1209	0.4320290095
1210	0.4320166412
1211	0.4320098217
1212	0.4320013406
1213	0.4319851449
1214	0.4319613132
1215	0.4319555235
1216	0.4319081132
1217	0.4318999916
1218	0.4318912853
1219	0.4318829249
1220	0.4318659509
1221	0.4318509091
1222	0.4318443696
1223	0.4318262801
1224	0.4318137362
1225	0.43180761
1226	0.4317951906
1227	0.4317838579
1228	0.4317690393
1229	0.4317436502
1230	0.4317404471
1231	0.4317290677
1232	0.4317206199
1233	0.4317129447
1234	0.4317058928
1235	0.4316923271
1236	0.4316860889
1237	0.431649918
1238	0.4316328701
1239	0.4315701474
1240	0.431548476
1241	0.4315421807
1242	0.4314776181
1243	0.4314718753
1244	0.4314164172
1245	0.431378972
1246	0.4313699553
1247	0.4313598807
1248	0.4313480503
1249	0.431337757
1250	0.4313316852
1251	0.4313001614
1252	0.4312913895
1253	0.431287452
1254	0.4312739418
1255	0.431268387
1256	0.4312539537
1257	0.4312205718
1258	0.4312092688
1259	0.4312006028
1260	0.4311954699
1261	0.4311658037
1262	0.4311603491
1263	0.4311547449
1264	0.4311015624
1265	0.4310941587
1266	0.4310810779
1267	0.4310714587
1268	0.4310680615
1269	0.430994306
1270	0.4309740327
1271	0.4309616984
1272	0.4308974751
1273	0.4308903323
1274	0.4308740607
1275	0.43086111
1276	0.4308548345
1277	0.4308447435
1278	0.4308364584
1279	0.4308076576
1280	0.4307878455
1281	0.4307537088
1282	0.4307417439
1283	0.430735179
1284	0.4307242889
1285	0.4307145471
1286	0.4306925558
1287	0.4306867192
1288	0.4306407691
1289	0.4306192335
1290	0.4306090337
1291	0.4305959246
1292	0.4305865193
1293	0.4305741046
1294	0.4305481333
1295	0.4305311249
1296	0.4305214877
1297	0.4305165825
1298	0.430505565
1299	0.430499863
1300	0.4304870122
1301	0.4304797031
1302	0.4304715161
1303	0.430454204
1304	0.4304475783
1305	0.4304395808
1306	0.4304231634
1307	0.4304111521
1308	0.430402468
1309	0.4303858779
1310	0.4303758507
1311	0.4303442506
1312	0.4303378735
1313	0.4303215398
1314	0.4303159851
1315	0.4303074456
1316	0.4303016649
1317	0.4302758746
1318	0.4302475164
1319	0.4302374433
1320	0.430213535
1321	0.4302053094
1322	0.430190324
1323	0.4301798368
1324	0.4301739672
1325	0.4301624401
1326	0.4301286862
1327	0.4301205937
1328	0.4301122915
1329	0.4301040983
1330	0.4300958342
1331	0.4300873733
1332	0.4300794303
1333	0.4300679603
1334	0.4300575995
1335	0.4300442016
1336	0.4300370363
1337	0.4300304422
1338	0.4300170803
1339	0.4300074462
1340	0.4299640001
1341	0.4299495226
1342	0.4299121
1343	0.4298816774
1344	0.4298636952
1345	0.4298507261
1346	0.4298343273
1347	0.429823205
1348	0.4298115495
1349	0.4297868365
1350	0.4297805985
1351	0.4297620586
1352	0.4297528682
1353	0.4297483284
1354	0.4297448066
1355	0.4297343861
1356	0.4297288674
1357	0.4296990812
1358	0.4296913622
1359	0.4296812046
1360	0.4296636446
1361	0.4296560903
1362	0.4296412411
1363	0.4296362918
1364	0.4296205514
1365	0.4296103999
1366	0.4295747364
1367	0.4295643136
1368	0.4295581608
1369	0.4295369791
1370	0.4295221777
1371	0.4295097572
1372	0.4294893196
1373	0.4294807261
1374	0.4294761238
1375	0.4294455432
1376	0.4294329472
1377	0.4294174028
1378	0.4294115462
1379	0.4293984286
1380	0.4293901014
1381	0.4293556865
1382	0.4293444742
1383	0.4293318232
1384	0.4293146019
1385	0.4292850629
1386	0.429273109
1387	0.429256292
1388	0.4292446716
1389	0.4292188947
1390	0.4292154591
1391	0.4291999783
1392	0.4291878876
1393	0.4291829003
1394	0.4291461844
1395	0.4291301133
1396	0.4291242629
1397	0.4291140852
1398	0.4291054386
1399	0.4290936324
1400	0.429090377
1401	0.4290421656
1402	0.4290301544
1403	0.429025377
1404	0.4290199572
1405	0.4290117539
1406	0.428995957
1407	0.4289832724
1408	0.4289716003
1409	0.4289443478
1410	0.4288954691
1411	0.4288862447
1412	0.4288800909
1413	0.4288668826
1414	0.4288536675
1415	0.4288453792
1416	0.4288341044
1417	0.4288260546
1418	0.4288181733
1419	0.428805988
1420	0.4287891862
1421	0.4287762384
1422	0.4287700952
1423	0.4287609965
1424	0.428755076
1425	0.4287414703
1426	0.4287260576
1427	0.428720689
1428	0.4287165872
1429	0.4287071521
1430	0.4286559421
1431	0.4286386092
1432	0.4286320451
1433	0.4286011265
1434	0.4285852695
1435	0.4285645439
1436	0.4285554026
1437	0.4285485457
1438	0.4285278914
1439	0.4284776428
1440	0.42842611
1441	0.4284196867
1442	0.4283752617
1443	0.428366213
1444	0.4283299162
1445	0.4283080306
1446	0.4282944767
1447	0.4282887598
1448	0.4282810316
1449	0.4282721211
1450	0.4282609067
1451	0.428245582
1452	0.4282387198
1453	0.4282264102
1454	0.428212412
1455	0.4281935476
1456	0.4281879619
1457	0.428176252
1458	0.4281247711
1459	0.4281142456
1460	0.4280596703
1461	0.4280444321
1462	0.4280327882
1463	0.4280239239
1464	0.428013114
1465	0.4280046453
1466	0.4279570009
1467	0.4279465411
1468	0.4279348921
1469	0.4279237278
1470	0.4279140938
1471	0.4278805911
1472	0.4278693046
1473	0.427859268
1474	0.4278423279
1475	0.4278240106
1476	0.4278045263
1477	0.427766393
1478	0.4277065559
1479	0.4276909534
1480	0.4276795605
1481	0.4276724856
1482	0.4276603792
1483	0.4276219459
1484	0.4275894706
1485	0.4275792752
1486	0.4275633305
1487	0.4275522593
1488	0.427533278
1489	0.4275197533
1490	0.4275090378
1491	0.427496623
1492	0.4274686881
1493	0.427455634
1494	0.42743687
1495	0.4274186848
1496	0.4274107282
1497	0.4274044257
1498	0.4273833732
1499	0.42737492
1500	0.4273689349
1501	0.4273551815
1502	0.4273414655
1503	0.4273111041
1504	0.4273039431
1505	0.4272999504
1506	0.4272867166
1507	0.4272626068
1508	0.4272438675
1509	0.4271990218
1510	0.4271774081
1511	0.4271602724
1512	0.4271524286
1513	0.4271431795
1514	0.4271352294
1515	0.4271111997
