iter	Passed	Remaining
269	7890	211288
270	7917	211194
271	7954	211390
272	7983	211331
273	8012	211295
274	8039	211211
275	8066	211143
276	8093	211050
277	8120	210945
278	8146	210843
279	8174	210776
280	8202	210720
281	8231	210693
282	8259	210630
283	8286	210552
284	8314	210480
285	8340	210380
286	8371	210393
287	8399	210340
288	8426	210253
289	8455	210215
290	8480	210096
291	8506	209988
292	8534	209932
293	8563	209897
294	8590	209812
295	8617	209743
296	8645	209677
297	8671	209582
298	8699	209522
299	8726	209441
300	8754	209387
301	8781	209302
302	8808	209233
303	8835	209156
304	8861	209052
305	8888	208971
306	8916	208907
307	8942	208813
308	8977	208928
309	9005	208862
310	9032	208800
311	9064	208831
312	9091	208751
313	9117	208654
314	9143	208554
315	9171	208503
316	9199	208462
317	9229	208445
318	9257	208384
319	9283	208301
320	9310	208235
321	9337	208158
322	9365	208105
323	9397	208147
324	9425	208077
325	9454	208046
326	9480	207967
327	9508	207903
328	9535	207842
329	9562	207776
330	9591	207735
331	9617	207654
332	9643	207560
333	9674	207560
334	9700	207477
335	9729	207445
336	9757	207399
337	9786	207378
338	9813	207293
339	9841	207259
340	9868	207183
341	9895	207119
342	9922	207038
343	9949	206970
344	9986	207120
345	10020	207177
346	10051	207190
347	10078	207130
348	10105	207058
349	10132	206994
350	10160	206946
351	10187	206879
352	10216	206851
353	10244	206795
354	10270	206716
355	10297	206637
356	10323	206561
357	10350	206485
358	10378	206444
359	10406	206386
360	10434	206347
361	10461	206283
362	10488	206224
363	10515	206152
364	10544	206114
365	10570	206033
366	10597	205967
367	10625	205919
368	10653	205884
369	10680	205815
370	10707	205757
371	10734	205690
372	10770	205788
373	10798	205745
374	10825	205688
375	10853	205630
376	10880	205582
377	10909	205539
378	10935	205468
379	10962	205398
380	10999	205519
381	11024	205432
382	11053	205391
383	11079	205316
384	11106	205257
385	11133	205198
386	11161	205141
387	11188	205093
388	11216	205032
389	11241	204950
390	11268	204873
391	11294	204794
392	11322	204760
393	11349	204688
394	11376	204626
395	11402	204558
396	11431	204526
397	11457	204453
398	11484	204391
399	11512	204350
400	11539	204285
401	11566	204228
402	11593	204164
403	11620	204114
404	11647	204052
405	11674	203984
406	11702	203937
407	11732	203931
408	11768	204042
409	11813	204282
410	11846	204326
411	11874	204289
412	11904	204274
413	11931	204221
414	11959	204178
415	11988	204144
416	12028	204304
417	12056	204267
418	12082	204188
419	12109	204128
420	12137	204081
421	12164	204023
422	12192	203994
423	12234	204171
424	12261	204120
425	12288	204056
426	12314	203987
427	12341	203928
428	12370	203901
429	12397	203843
430	12424	203778
431	12452	203729
432	12479	203676
433	12505	203597
434	12533	203558
435	12559	203492
436	12586	203428
437	12613	203373
438	12640	203314
439	12668	203275
440	12695	203220
441	12726	203212
442	12780	203601
443	12814	203647
444	12842	203599
445	12869	203551
446	12896	203489
447	12925	203467
448	12954	203440
449	12983	203405
450	13023	203554
451	13052	203519
452	13079	203465
453	13107	203431
454	13135	203382
455	13162	203325
456	13190	203288
457	13219	203252
458	13246	203204
459	13274	203163
460	13301	203098
461	13328	203035
462	13355	202989
463	13383	202945
464	13411	202907
465	13438	202852
466	13460	202708
467	13488	202666
468	13515	202623
469	13544	202596
470	13572	202553
471	13600	202516
472	13627	202459
473	13656	202432
474	13685	202398
475	13715	202397
476	13745	202383
477	13772	202327
478	13801	202302
479	13828	202245
480	13857	202209
481	13885	202173
482	13914	202153
483	13942	202112
484	13974	202120
485	14004	202109
486	14047	202288
487	14074	202229
488	14101	202172
489	14128	202123
490	14159	202129
491	14191	202135
492	14223	202160
493	14251	202110
494	14278	202065
495	14306	202022
496	14334	201981
497	14363	201953
498	14389	201892
499	14417	201838
500	14444	201786
501	14472	201751
502	14501	201722
503	14529	201681
504	14557	201641
505	14586	201619
506	14616	201600
507	14644	201564
508	14676	201575
509	14703	201530
510	14740	201609
511	14771	201612
512	14803	201617
513	14832	201594
514	14859	201539
515	14885	201478
516	14913	201433
517	14940	201382
518	14970	201361
519	14999	201337
520	15028	201309
521	15071	201468
522	15098	201416
523	15123	201344
524	15153	201318
525	15183	201314
526	15212	201282
527	15240	201241
528	15267	201186
529	15294	201142
530	15322	201097
531	15349	201044
532	15377	201008
533	15406	200973
534	15433	200930
535	15461	200886
536	15488	200831
537	15516	200790
538	15543	200743
539	15570	200685
540	15599	200660
541	15636	200741
542	15664	200693
543	15693	200665
544	15729	200736
545	15757	200695
546	15787	200675
547	15814	200621
548	15841	200570
549	15872	200574
550	15900	200537
551	15927	200474
552	15955	200433
553	15982	200384
554	16010	200353
555	16039	200317
556	16080	200439
557	16109	200412
558	16143	200453
559	16172	200424
560	16201	200393
561	16230	200368
562	16258	200335
563	16287	200301
564	16316	200271
565	16346	200257
566	16374	200219
567	16402	200180
568	16430	200134
569	16456	200079
570	16484	200041
571	16512	199994
572	16540	199954
573	16566	199899
574	16594	199860
575	16622	199811
576	16648	199758
577	16675	199698
578	16702	199646
579	16729	199597
580	16755	199537
581	16782	199482
582	16809	199439
583	16836	199380
584	16862	199322
585	16888	199263
586	16914	199204
587	16941	199153
588	16969	199108
589	16996	199065
590	17024	199026
591	17051	198974
592	17095	199122
593	17125	199104
594	17153	199062
595	17181	199029
596	17208	198977
597	17234	198920
598	17262	198876
599	17290	198839
600	17316	198784
601	17343	198734
602	17369	198666
603	17397	198625
604	17425	198589
605	17452	198549
606	17479	198494
607	17508	198465
608	17538	198451
609	17564	198394
610	17591	198339
611	17619	198306
612	17646	198262
613	17678	198266
614	17708	198251
615	17737	198221
616	17763	198163
617	17791	198128
618	17819	198082
619	17845	198022
620	17871	197972
621	17898	197923
622	17925	197871
623	17953	197838
624	17981	197791
625	17996	197613
626	18024	197575
627	18050	197521
628	18077	197469
629	18122	197625
630	18154	197626
631	18184	197610
632	18211	197560
633	18237	197507
634	18265	197465
635	18292	197419
636	18319	197374
637	18346	197322
638	18374	197285
639	18402	197256
640	18430	197213
641	18456	197162
642	18483	197111
643	18511	197076
644	18538	197028
645	18572	197049
646	18601	197031
647	18630	197004
648	18660	196988
649	18691	196975
650	18728	197038
651	18756	196996
652	18784	196968
653	18815	196962
654	18845	196945
655	18874	196920
656	18903	196889
657	18930	196846
658	18959	196814
659	18988	196791
660	19018	196775
661	19047	196751
662	19078	196740
663	19108	196720
664	19155	196880
665	19184	196855
666	19213	196826
667	19242	196801
668	19270	196766
669	19297	196722
670	19324	196672
671	19365	196770
672	19394	196735
673	19422	196699
674	19449	196653
675	19476	196612
676	19503	196564
677	19535	196560
678	19564	196536
679	19592	196505
680	19620	196461
681	19648	196429
682	19677	196405
683	19707	196384
684	19736	196355
685	19764	196316
686	19790	196266
687	19817	196215
688	19844	196164
689	19870	196112
690	19897	196071
691	19925	196030
692	19954	195999
693	19981	195955
694	20009	195920
695	20037	195883
696	20067	195863
697	20094	195818
698	20120	195766
699	20174	195982
700	20205	195976
701	20236	195962
702	20268	195964
703	20300	195967
704	20334	195991
705	20366	195991
706	20398	195990
707	20429	195982
708	20461	195983
709	20492	195981
710	20522	195962
711	20555	195970
712	20592	196021
713	20627	196046
714	20658	196041
715	20691	196045
716	20723	196045
717	20752	196017
718	20780	195983
719	20810	195965
720	20863	196166
721	20896	196171
722	20924	196132
723	20955	196124
724	20987	196121
725	21018	196117
726	21051	196123
727	21082	196118
728	21113	196104
729	21146	196107
730	21200	196312
731	21229	196284
732	21255	196233
733	21284	196196
734	21311	196155
735	21338	196104
736	21364	196049
737	21391	196002
738	21418	195951
739	21444	195902
740	21493	196049
741	21519	195998
742	21546	195945
743	21575	195915
744	21601	195867
745	21628	195820
746	21655	195771
747	21688	195779
748	21715	195733
749	21742	195686
750	21773	195674
751	21807	195686
752	21837	195664
753	21864	195623
754	21892	195584
755	21921	195552
756	21950	195521
757	21978	195485
758	22007	195453
759	22035	195415
760	22066	195408
761	22098	195404
762	22126	195365
763	22156	195350
764	22186	195328
765	22237	195494
766	22267	195470
767	22296	195438
768	22323	195394
769	22352	195364
770	22381	195333
771	22408	195292
772	22435	195245
773	22463	195203
774	22491	195166
775	22520	195137
776	22548	195104
777	22575	195058
778	22604	195027
779	22633	194992
780	22661	194961
781	22692	194950
782	22721	194915
783	22748	194872
784	22776	194832
785	22806	194810
786	22834	194777
787	22863	194749
788	22891	194711
789	22919	194674
790	22949	194650
791	22980	194633
792	23009	194608
793	23037	194571
794	23066	194542
795	23095	194511
796	23124	194480
797	23154	194463
798	23183	194435
799	23212	194405
800	23264	194566
801	23292	194528
802	23319	194486
803	23350	194469
804	23378	194434
805	23408	194408
806	23437	194385
807	23465	194349
808	23493	194311
809	23521	194271
810	23549	194228
811	23578	194200
812	23628	194344
813	23658	194329
814	23688	194300
815	23714	194250
816	23742	194212
817	23768	194161
818	23796	194116
819	23823	194075
820	23854	194063
821	23887	194064
822	23921	194076
823	23954	194077
824	23987	194084
825	24021	194088
826	24052	194079
827	24085	194077
828	24117	194076
829	24150	194074
830	24182	194067
831	24214	194062
832	24265	194209
833	24300	194227
834	24333	194227
835	24365	194223
836	24396	194209
837	24428	194199
838	24459	194191
839	24494	194204
840	24527	194205
841	24555	194172
842	24589	194180
843	24621	194174
844	24653	194164
845	24687	194173
846	24722	194191
847	24753	194178
848	24784	194160
849	24816	194152
850	24848	194146
851	24877	194116
852	24906	194084
853	24937	194071
854	24968	194052
855	24998	194029
856	25026	193993
857	25054	193953
858	25085	193937
859	25115	193913
860	25144	193880
861	25171	193836
862	25199	193796
863	25227	193764
864	25258	193746
865	25311	193902
866	25339	193857
867	25369	193834
868	25397	193795
869	25425	193757
870	25452	193713
871	25479	193668
872	25505	193613
873	25531	193563
874	25559	193524
875	25588	193491
876	25616	193453
877	25644	193411
878	25671	193371
879	25700	193338
880	25733	193339
881	25760	193291
882	25788	193253
883	25815	193210
884	25843	193171
885	25871	193131
886	25900	193098
887	25929	193069
888	25958	193042
889	25989	193019
890	26017	192982
891	26044	192938
892	26069	192882
893	26098	192851
894	26134	192869
895	26163	192838
896	26191	192803
897	26220	192770
898	26248	192733
899	26276	192693
900	26334	192877
901	26363	192844
902	26390	192797
903	26417	192756
904	26449	192746
905	26478	192712
906	26506	192676
907	26534	192637
908	26562	192602
909	26590	192563
910	26619	192532
911	26649	192509
912	26679	192483
913	26708	192451
914	26740	192447
915	26792	192580
916	26822	192553
917	26849	192512
918	26880	192491
919	26908	192455
920	26938	192432
921	26967	192397
922	26995	192358
923	27023	192319
924	27050	192279
925	27078	192237
926	27108	192213
927	27135	192173
928	27164	192143
929	27192	192103
930	27222	192074
931	27251	192049
932	27279	192006
933	27306	191962
934	27363	192129
935	27391	192090
936	27418	192048
937	27446	192009
938	27474	191970
939	27504	191943
940	27532	191907
941	27560	191871
942	27588	191829
943	27613	191776
944	27642	191740
945	27669	191700
946	27697	191660
947	27728	191642
948	27746	191537
949	27778	191524
950	27809	191508
951	27841	191496
952	27871	191473
953	27900	191442
954	27927	191397
955	27954	191356
956	27982	191313
957	28011	191285
958	28041	191259
959	28072	191247
960	28105	191241
961	28136	191220
962	28164	191188
963	28194	191157
964	28226	191148
965	28258	191139
966	28290	191132
967	28322	191120
968	28390	191347
969	28420	191324
970	28449	191291
971	28478	191260
972	28508	191241
973	28538	191216
974	28566	191178
975	28594	191139
976	28621	191094
977	28649	191053
978	28676	191010
979	28703	190966
980	28730	190922
981	28757	190875
982	28784	190833
983	28810	190784
984	28841	190763
985	28870	190735
986	28901	190712
987	28929	190677
988	28956	190632
989	28983	190591
990	29011	190551
991	29038	190503
992	29066	190468
993	29095	190437
994	29127	190425
995	29158	190407
996	29188	190380
997	29215	190339
998	29243	190304
999	29270	190260
1000	29297	190216
1001	29324	190172
1002	29351	190129
1003	29379	190086
1004	29435	190232
1005	29462	190186
1006	29490	190148
1007	29522	190136
1008	29552	190116
1009	29582	190088
1010	29610	190052
1011	29640	190025
1012	29670	190003
1013	29698	189963
1014	29724	189917
1015	29764	189951
1016	29793	189923
1017	29823	189898
1018	29855	189882
1019	29887	189872
1020	29915	189837
1021	29946	189819
1022	29974	189782
1023	30001	189733
1024	30029	189696
1025	30061	189684
1026	30094	189680
1027	30124	189654
1028	30151	189611
1029	30178	189568
1030	30205	189525
1031	30232	189482
1032	30260	189443
1033	30287	189401
1034	30315	189359
1035	30342	189319
1036	30372	189295
1037	30404	189279
1038	30460	189417
1039	30489	189384
1040	30519	189361
1041	30551	189349
1042	30580	189314
1043	30610	189292
1044	30647	189311
1045	30677	189283
1046	30707	189257
1047	30737	189234
1048	30765	189197
1049	30792	189155
1050	30819	189109
1051	30846	189067
1052	30873	189023
1053	30900	188980
1054	30929	188949
1055	30957	188908
1056	30984	188870
1057	31016	188855
1058	31044	188817
1059	31071	188776
1060	31101	188747
1061	31128	188703
1062	31156	188670
1063	31182	188620
1064	31209	188577
1065	31238	188543
1066	31264	188497
1067	31292	188456
1068	31319	188415
1069	31347	188375
1070	31375	188341
1071	31402	188300
1072	31431	188267
1073	31484	188378
1074	31514	188351
1075	31540	188307
1076	31568	188266
1077	31594	188219
1078	31623	188184
1079	31653	188164
1080	31685	188148
1081	31716	188129
1082	31746	188104
1083	31773	188059
1084	31799	188012
1085	31827	187973
1086	31854	187932
1087	31882	187897
1088	31910	187856
1089	31937	187813
1090	31963	187769
1091	31990	187725
1092	32017	187683
1093	32045	187647
1094	32074	187614
1095	32103	187582
1096	32137	187578
1097	32162	187526
1098	32189	187484
1099	32216	187441
1100	32244	187405
1101	32271	187359
1102	32298	187318
1103	32325	187275
1104	32351	187228
1105	32378	187184
1106	32405	187144
1107	32433	187104
1108	32460	187064
1109	32512	187165
1110	32540	187130
1111	32566	187083
1112	32593	187040
1113	32623	187012
1114	32653	186986
1115	32681	186953
1116	32708	186907
1117	32747	186935
1118	32773	186888
1119	32801	186849
1120	32833	186835
1121	32863	186810
1122	32893	186784
1123	32920	186747
1124	32948	186707
1125	32976	186670
1126	33004	186633
1127	33033	186601
1128	33061	186568
1129	33089	186531
1130	33118	186502
1131	33145	186459
1132	33171	186412
1133	33201	186382
1134	33231	186357
1135	33260	186331
1136	33291	186307
1137	33319	186271
1138	33350	186251
1139	33378	186217
1140	33405	186177
1141	33432	186135
1142	33459	186091
1143	33485	186041
1144	33540	186157
1145	33570	186131
1146	33597	186088
1147	33627	186062
1148	33654	186019
1149	33682	185988
1150	33714	185972
1151	33743	185941
1152	33774	185919
1153	33803	185890
1154	33833	185863
1155	33869	185871
1156	33897	185837
1157	33928	185813
1158	33955	185773
1159	33982	185733
1160	34011	185699
1161	34041	185673
1162	34069	185640
1163	34101	185622
1164	34132	185602
1165	34164	185587
1166	34193	185556
1167	34223	185531
1168	34251	185495
1169	34279	185463
1170	34308	185427
1171	34338	185401
1172	34367	185371
1173	34395	185337
1174	34425	185309
1175	34453	185273
1176	34482	185246
1177	34512	185221
1178	34544	185201
1179	34609	185364
1180	34639	185342
1181	34669	185316
1182	34698	185281
1183	34733	185286
1184	34761	185249
1185	34790	185219
1186	34822	185201
1187	34849	185162
1188	34878	185130
1189	34906	185093
1190	34934	185057
1191	34962	185017
1192	34988	184972
1193	35015	184932
1194	35042	184891
1195	35069	184849
1196	35098	184815
1197	35125	184777
1198	35152	184732
1199	35181	184700
1200	35208	184661
1201	35235	184622
1202	35265	184594
1203	35293	184560
1204	35321	184521
1205	35349	184485
1206	35378	184453
1207	35406	184421
1208	35435	184388
1209	35463	184352
1210	35492	184321
1211	35529	184331
1212	35558	184300
1213	35621	184446
1214	35649	184410
1215	35678	184375
1216	35707	184344
1217	35732	184296
1218	35759	184255
1219	35785	184207
1220	35813	184173
1221	35840	184129
1222	35867	184090
1223	35895	184051
1224	35923	184016
1225	35952	183984
1226	35981	183953
1227	36009	183917
1228	36038	183885
1229	36070	183869
1230	36099	183842
1231	36128	183808
1232	36158	183782
1233	36184	183737
1234	36211	183695
1235	36238	183654
1236	36264	183611
1237	36292	183574
1238	36320	183538
1239	36346	183490
1240	36374	183454
1241	36402	183417
1242	36431	183388
1243	36460	183357
1244	36488	183320
1245	36516	183285
1246	36545	183255
1247	36572	183212
1248	36604	183198
1249	36671	183359
1250	36724	183448
1251	36752	183411
1252	36780	183372
1253	36807	183332
1254	36833	183288
1255	36863	183260
1256	36891	183222
1257	36917	183177
1258	36939	183114
1259	36967	183075
1260	36994	183035
1261	37027	183023
1262	37059	183007
1263	37087	182973
1264	37115	182937
1265	37144	182903
1266	37172	182869
1267	37199	182828
1268	37226	182790
1269	37254	182754
1270	37282	182714
1271	37308	182671
1272	37336	182632
1273	37362	182591
1274	37389	182549
1275	37417	182512
1276	37445	182477
1277	37472	182438
1278	37502	182411
1279	37530	182373
1280	37557	182336
1281	37584	182294
1282	37612	182258
1283	37639	182219
1284	37701	182346
1285	37734	182336
1286	37766	182318
1287	37798	182301
1288	37830	182285
1289	37862	182267
1290	37892	182243
1291	37922	182214
1292	37952	182190
1293	37982	182165
1294	38013	182140
1295	38043	182115
1296	38073	182088
1297	38100	182048
1298	38132	182032
1299	38160	181995
1300	38187	181958
1301	38215	181922
1302	38243	181883
1303	38270	181843
1304	38297	181803
1305	38329	181785
1306	38360	181764
1307	38386	181721
1308	38414	181686
1309	38442	181648
1310	38469	181606
1311	38497	181569
1312	38524	181530
1313	38550	181487
1314	38578	181448
1315	38605	181410
1316	38632	181368
1317	38659	181331
1318	38686	181291
1319	38753	181439
1320	38780	181395
1321	38806	181352
1322	38835	181321
1323	38862	181280
1324	38890	181244
1325	38918	181208
1326	38945	181167
1327	38972	181126
1328	38998	181084
1329	39027	181051
1330	39055	181015
1331	39082	180977
1332	39109	180935
1333	39136	180895
1334	39167	180873
1335	39194	180832
1336	39222	180797
1337	39249	180757
1338	39277	180724
1339	39305	180687
1340	39332	180646
1341	39359	180606
1342	39386	180570
1343	39415	180536
1344	39442	180495
1345	39468	180454
1346	39495	180411
1347	39523	180378
1348	39552	180345
1349	39579	180307
1350	39605	180261
1351	39632	180222
1352	39659	180183
1353	39687	180149
1354	39714	180107
1355	39778	180237
1356	39810	180216
1357	39839	180185
1358	39865	180143
1359	39892	180104
1360	39920	180067
1361	39947	180027
1362	39974	179987
1363	40002	179953
1364	40029	179913
1365	40058	179882
1366	40086	179844
1367	40113	179808
1368	40140	179769
1369	40168	179730
1370	40196	179695
1371	40226	179670
1372	40254	179634
1373	40282	179600
1374	40309	179559
1375	40336	179521
1376	40365	179489
1377	40392	179452
1378	40420	179415
1379	40450	179389
1380	40477	179349
1381	40504	179310
1382	40532	179273
1383	40560	179240
1384	40587	179199
1385	40613	179155
1386	40640	179116
1387	40668	179080
1388	40694	179036
1389	40721	178997
1390	40749	178964
1391	40768	178887
1392	40829	179000
1393	40860	178978
1394	40887	178939
1395	40914	178898
1396	40941	178858
1397	40970	178827
1398	41002	178809
1399	41032	178782
1400	41058	178741
1401	41087	178709
1402	41114	178672
1403	41142	178636
1404	41169	178596
1405	41197	178561
1406	41224	178523
1407	41256	178502
1408	41283	178467
1409	41312	178434
1410	41340	178398
1411	41367	178361
1412	41394	178320
1413	41421	178283
1414	41448	178242
1415	41475	178203
1416	41505	178176
1417	41531	178135
1418	41559	178098
1419	41588	178067
1420	41616	178032
1421	41645	178003
1422	41673	177970
1423	41702	177937
1424	41731	177907
1425	41759	177872
1426	41788	177844
1427	41817	177814
1428	41885	177948
1429	41914	177918
1430	41943	177886
1431	41972	177855
1432	42000	177821
1433	42028	177786
1434	42057	177754
1435	42085	177721
1436	42114	177689
1437	42142	177656
1438	42170	177620
1439	42198	177583
1440	42225	177547
1441	42252	177509
1442	42281	177476
1443	42308	177436
1444	42335	177397
1445	42362	177360
1446	42390	177326
1447	42416	177284
1448	42444	177248
1449	42473	177216
1450	42501	177181
1451	42528	177143
1452	42557	177113
1453	42588	177092
1454	42615	177053
1455	42643	177018
1456	42673	176989
1457	42704	176967
1458	42733	176936
1459	42762	176906
1460	42790	176873
1461	42820	176847
1462	42849	176816
1463	42915	176939
1464	42947	176920
1465	42975	176885
1466	43004	176855
1467	43032	176821
1468	43060	176786
1469	43088	176751
1470	43115	176712
1471	43143	176675
1472	43170	176638
1473	43198	176603
1474	43225	176566
1475	43253	176532
1476	43281	176497
1477	43311	176467
1478	43341	176441
1479	43370	176411
1480	43398	176376
1481	43426	176341
1482	43454	176309
1483	43482	176273
1484	43513	176249
1485	43542	176221
1486	43575	176207
1487	43602	176167
1488	43629	176129
1489	43655	176088
1490	43681	176044
1491	43707	176003
1492	43736	175973
1493	43764	175937
1494	43791	175897
1495	43818	175860
1496	43847	175829
1497	43874	175791
1498	43904	175765
1499	43968	175874
1500	43999	175852
1501	44027	175815
1502	44055	175782
1503	44087	175763
1504	44117	175738
1505	44149	175717
1506	44177	175682
1507	44204	175645
1508	44234	175618
1509	44262	175582
1510	44288	175543
1511	44319	175520
1512	44349	175493
1513	44376	175453
1514	44403	175413
1515	44433	175390
1516	44463	175362
1517	44494	175339
1518	44527	175324
1519	44555	175288
1520	44583	175255
1521	44611	175220
1522	44639	175189
1523	44669	175160
1524	44698	175129
1525	44726	175097
1526	44755	175063
1527	44783	175028
1528	44811	174995
1529	44839	174961
1530	44870	174940
1531	44899	174908
1532	44928	174879
1533	44957	174846
1534	45022	174956
1535	45052	174931
1536	45088	174926
1537	45118	174899
1538	45147	174868
1539	45174	174830
1540	45202	174795
1541	45229	174758
1542	45259	174731
1543	45287	174695
1544	45316	174665
1545	45348	174645
1546	45379	174622
1547	45407	174590
1548	45439	174569
1549	45471	174552
1550	45503	174531
1551	45535	174512
1552	45569	174501
1553	45602	174487
1554	45632	174459
1555	45662	174433
1556	45692	174406
1557	45723	174384
1558	45754	174361
1559	45786	174340
1560	45819	174324
1561	45849	174298
1562	45879	174270
1563	45910	174246
1564	45941	174227
1565	45972	174200
1566	46004	174181
1567	46077	174319
1568	46111	174305
1569	46141	174280
1570	46176	174272
1571	46206	174242
1572	46235	174214
1573	46263	174179
1574	46295	174159
1575	46323	174124
1576	46354	174100
1577	46383	174072
1578	46410	174031
1579	46438	173996
1580	46464	173953
1581	46497	173939
1582	46547	173986
1583	46576	173954
1584	46605	173923
1585	46633	173889
1586	46659	173848
1587	46691	173827
1588	46717	173786
1589	46747	173758
1590	46778	173734
1591	46805	173697
1592	46833	173663
1593	46862	173633
1594	46895	173615
1595	46927	173597
1596	46960	173581
1597	46992	173560
1598	47021	173529
1599	47049	173493
1600	47111	173586
1601	47148	173585
1602	47178	173557
1603	47209	173531
1604	47238	173500
1605	47266	173468
1606	47294	173434
1607	47320	173392
1608	47347	173351
1609	47374	173315
1610	47400	173273
1611	47427	173233
1612	47454	173194
1613	47482	173161
1614	47509	173121
1615	47534	173077
1616	47567	173062
1617	47599	173040
1618	47630	173017
1619	47662	172996
1620	47691	172968
1621	47721	172940
1622	47753	172920
1623	47784	172896
1624	47814	172867
1625	47842	172831
1626	47871	172800
1627	47899	172766
1628	47928	172737
1629	47954	172696
1630	47983	172665
1631	48012	172632
1632	48039	172593
1633	48065	172552
1634	48098	172537
1635	48173	172670
1636	48201	172636
1637	48229	172600
1638	48258	172569
1639	48287	172540
1640	48317	172510
1641	48346	172481
1642	48375	172451
1643	48402	172413
1644	48429	172372
1645	48457	172340
1646	48483	172299
1647	48513	172269
1648	48539	172228
1649	48567	172192
1650	48599	172172
1651	48628	172144
1652	48658	172115
1653	48686	172080
1654	48713	172043
1655	48743	172015
1656	48769	171973
1657	48796	171934
1658	48822	171893
1659	48849	171857
1660	48876	171817
1661	48904	171782
1662	48932	171749
1663	48958	171709
1664	48985	171670
1665	49011	171629
1666	49038	171591
1667	49068	171562
1668	49096	171527
1669	49124	171494
1670	49150	171453
1671	49217	171553
1672	49246	171525
1673	49275	171492
1674	49301	171451
1675	49328	171415
1676	49355	171376
1677	49382	171337
1678	49409	171299
1679	49436	171261
1680	49463	171225
1681	49491	171188
1682	49518	171152
1683	49544	171111
1684	49571	171071
1685	49598	171035
1686	49624	170995
1687	49655	170971
1688	49688	170953
1689	49719	170928
1690	49746	170891
1691	49773	170853
1692	49801	170818
1693	49828	170782
1694	49856	170747
1695	49884	170713
1696	49912	170678
1697	49940	170644
1698	49967	170606
1699	49997	170580
1700	50024	170541
1701	50052	170507
1702	50078	170467
1703	50105	170429
1704	50133	170393
1705	50158	170351
1706	50185	170314
1707	50213	170279
1708	50286	170396
1709	50313	170360
1710	50339	170319
1711	50366	170282
1712	50394	170245
1713	50428	170232
1714	50454	170191
1715	50481	170154
1716	50507	170112
1717	50534	170075
1718	50561	170037
1719	50587	169996
1720	50613	169956
1721	50639	169916
1722	50666	169879
1723	50692	169838
1724	50722	169808
1725	50750	169775
1726	50779	169745
1727	50805	169705
1728	50833	169669
1729	50860	169633
1730	50889	169603
1731	50918	169572
1732	50949	169545
1733	50977	169511
1734	51003	169473
1735	51030	169433
1736	51057	169396
1737	51085	169364
1738	51111	169322
1739	51139	169288
1740	51166	169250
1741	51195	169219
1742	51221	169181
1743	51248	169144
1744	51275	169106
1745	51349	169224
1746	51376	169186
1747	51402	169145
1748	51429	169107
1749	51454	169066
1750	51481	169026
1751	51507	168987
