iter	Logloss
263	0.6502311393
264	0.6500859073
265	0.6500520585
266	0.6499931396
267	0.6498263233
268	0.6497463352
269	0.6496988769
270	0.6496526088
271	0.6496204998
272	0.6495351498
273	0.6494563443
274	0.6493783709
275	0.6493330419
276	0.6492612349
277	0.6492211715
278	0.6491850701
279	0.6490961266
280	0.649057495
281	0.6489645724
282	0.6489328164
283	0.6488641562
284	0.6486441467
285	0.6486050589
286	0.6485512368
287	0.6485212572
288	0.6484393868
289	0.647567639
290	0.6475192127
291	0.6474982951
292	0.6474423138
293	0.647379593
294	0.6473324048
295	0.6473022953
296	0.6472392196
297	0.6472044241
298	0.6471732308
299	0.6466296328
300	0.6465658945
301	0.6465089504
302	0.6464485916
303	0.6463664444
304	0.6462510682
305	0.6462124319
306	0.6461698691
307	0.64608987
308	0.6460253565
309	0.6458946811
310	0.6457824019
311	0.6457056958
312	0.6456301888
313	0.6455655171
314	0.6455471032
315	0.645453076
316	0.6454134039
317	0.6453420567
318	0.6453028442
319	0.6452383219
320	0.6451971144
321	0.6450353617
322	0.6450061062
323	0.6442518941
324	0.6441859722
325	0.6441145781
326	0.6440428619
327	0.6439387429
328	0.6438981964
329	0.6438302517
330	0.6437597954
331	0.6437215256
332	0.6436576935
333	0.6436100901
334	0.6435762914
335	0.6435339851
336	0.6435107976
337	0.643474432
338	0.6434329336
339	0.6433754791
340	0.643314607
341	0.6427370661
342	0.6427012111
343	0.6425758621
344	0.6425385451
345	0.64247089
346	0.6423778569
347	0.6423509488
348	0.6423029895
349	0.6422677251
350	0.6422036698
351	0.6421480078
352	0.6421059516
353	0.642092258
354	0.6420269616
355	0.6419548466
356	0.6418741647
357	0.6418415203
358	0.6418006971
359	0.6416515133
360	0.6416017753
361	0.6415493074
362	0.641512008
363	0.6414752221
364	0.6414449074
365	0.6413214671
366	0.6412969309
367	0.6412073719
368	0.6411764157
369	0.6411372263
370	0.6411147889
371	0.6410798437
372	0.641022934
373	0.6409790826
374	0.6409597237
375	0.6408832145
376	0.6408159733
377	0.6407832843
378	0.6407516737
379	0.6405857313
380	0.6405552139
381	0.6405262211
382	0.6404785977
383	0.6404556836
384	0.640380692
385	0.6403393104
386	0.6402285595
387	0.6401740782
388	0.6401387903
389	0.6401005959
390	0.6399803295
391	0.6398811685
392	0.6398437604
393	0.6398053855
394	0.6397629078
395	0.6397262569
396	0.6396740383
397	0.6396192091
398	0.6395596123
399	0.6395280856
400	0.6394980699
401	0.6394616922
402	0.6394202204
403	0.6393951018
404	0.6393732516
405	0.639321559
406	0.6392756344
407	0.6392265422
408	0.6391197046
409	0.6390922186
410	0.6390714115
411	0.6390370001
412	0.6389616222
413	0.6389330921
414	0.6388926683
415	0.6388589328
416	0.6388029292
417	0.638402678
418	0.6383770048
419	0.638098381
420	0.6380615147
421	0.6380037256
422	0.6379598756
423	0.6379303775
424	0.6378961814
425	0.6375339673
426	0.6374781748
427	0.6374242907
428	0.6366712678
429	0.6366322792
430	0.6365905532
431	0.6365484818
432	0.6364949849
433	0.6364716301
434	0.6364466961
435	0.63640868
436	0.6363663808
437	0.6363391811
438	0.6363183471
439	0.6362650936
440	0.6362300203
441	0.6362090623
442	0.6361745474
443	0.6361459979
444	0.6360957228
445	0.6360414874
446	0.6358902703
447	0.6358542063
448	0.6357882805
449	0.6357477034
450	0.6357070908
451	0.6356548427
452	0.6356239511
453	0.6355910829
454	0.6354673669
455	0.6354459067
456	0.6354019301
457	0.6353754802
458	0.6353548976
459	0.6352902961
460	0.6352484133
461	0.6352015588
462	0.6351080785
463	0.635078737
464	0.6350134865
465	0.6349787311
466	0.634965478
467	0.6348906487
468	0.6348687535
469	0.6347725137
470	0.6346964899
471	0.6346732038
472	0.6346576491
473	0.6346260662
474	0.6345995204
475	0.6345757598
476	0.6345525302
477	0.6345371991
478	0.6344972047
479	0.6344384206
480	0.634330317
481	0.6342677895
482	0.6342445697
483	0.6341997151
484	0.6340019019
485	0.6336017808
486	0.6335458368
487	0.6334339365
488	0.6334154568
489	0.6333839762
490	0.6333427651
491	0.6332084886
492	0.6331679965
493	0.6331385558
494	0.6331082756
495	0.6330668974
496	0.6330299778
497	0.6329489892
498	0.6329226112
499	0.6328770804
500	0.6328024376
501	0.6325165539
502	0.6323515125
503	0.632324305
504	0.6322788326
505	0.6322515949
506	0.6321683953
507	0.6321277356
508	0.6320947771
509	0.6319907869
510	0.6319401717
511	0.631617043
512	0.6315810688
513	0.6315404829
514	0.6315100888
515	0.6314765962
516	0.6314515992
517	0.6314227143
518	0.6313986488
519	0.6313314754
520	0.6311775577
521	0.6311317024
522	0.6310749391
523	0.6310563274
524	0.6310334158
525	0.6308975321
526	0.6307676463
527	0.6307436892
528	0.6307113556
529	0.6306896934
530	0.6306733315
531	0.6306276035
532	0.6305780038
533	0.6305328291
534	0.6304939787
535	0.6304534939
536	0.6304357513
537	0.6304146781
538	0.6303986608
539	0.6303488003
540	0.6302891819
541	0.6302623297
542	0.6302421553
543	0.6302178326
544	0.6301469634
545	0.6300962987
546	0.630079998
547	0.6300665363
548	0.6300304823
549	0.62999286
550	0.6299664372
551	0.6299173868
552	0.6298958485
553	0.6298701748
554	0.6298423194
555	0.6298098397
556	0.6295804031
557	0.6295521104
558	0.6295257639
559	0.6294990879
560	0.6294510988
561	0.6294335078
562	0.6294169738
563	0.6293795241
564	0.6293425596
565	0.6292897365
566	0.6285415557
567	0.6285055159
568	0.6284398875
569	0.628404114
570	0.6283617146
571	0.6282657798
572	0.6282310829
573	0.6282132875
574	0.6281832258
575	0.6281468154
576	0.6281170335
577	0.6280859738
578	0.6280463357
579	0.6280257257
580	0.628009884
581	0.6279902901
582	0.6279329948
583	0.6279036127
584	0.6278912129
585	0.6278671651
586	0.6278459396
587	0.627825054
588	0.6278053591
589	0.6277702254
590	0.6276970829
591	0.6276798029
592	0.6276551746
593	0.627627838
594	0.6275040086
595	0.6274764637
596	0.6274539736
597	0.6273058677
598	0.6272685544
599	0.6272450058
600	0.6271996321
601	0.6271888312
602	0.62717178
603	0.627128731
604	0.6270972117
605	0.6270547354
606	0.6270369304
607	0.6269948795
608	0.6269506831
609	0.626928918
610	0.6269083661
611	0.6268764521
612	0.6268487429
613	0.6268167078
614	0.6267878114
615	0.6264158851
616	0.6263808752
617	0.6263442035
618	0.6263225107
619	0.6262867468
620	0.6262277703
621	0.6262054481
622	0.6261814572
623	0.6261594519
624	0.626141446
625	0.6261313725
626	0.626071809
627	0.6260507969
628	0.6260341208
629	0.6259978155
630	0.6259739194
631	0.6259423264
632	0.6259052953
633	0.6258902166
634	0.6258661835
635	0.625843006
636	0.625820956
637	0.6257817663
638	0.6254476849
639	0.6254006968
640	0.6253660701
641	0.6253511071
642	0.6252719576
643	0.625235571
644	0.6252129155
645	0.6251834335
646	0.6251222538
647	0.6251024771
648	0.6250811067
649	0.6250071048
650	0.624967336
651	0.6249424467
652	0.6245105015
653	0.6244719399
654	0.6244557896
655	0.6244308658
656	0.6243952064
657	0.6243565759
658	0.624336979
659	0.6243093019
660	0.6242773547
661	0.6242450961
662	0.6242110002
663	0.6241813703
664	0.6241581646
665	0.6241124727
666	0.6240895418
667	0.6240693879
668	0.6240418211
669	0.6240310174
670	0.6240160278
671	0.6239294917
672	0.6239060086
673	0.6238845986
674	0.6238553359
675	0.6238349456
676	0.6238171983
677	0.6237788264
678	0.6237663679
679	0.6237236113
680	0.6236927407
681	0.6236705824
682	0.6236425032
683	0.6236090164
684	0.6235945325
685	0.6235745118
686	0.6235568482
687	0.6235124829
688	0.6234884583
689	0.6234689716
690	0.6234195679
691	0.6232842267
692	0.6229633521
693	0.6229286382
694	0.6229000352
695	0.6228732836
696	0.622861122
697	0.6228393234
698	0.622829781
699	0.6228061517
700	0.6227860917
701	0.6227253316
702	0.622690748
703	0.6226532419
704	0.6226197044
705	0.6225713372
706	0.6225402874
707	0.6224697207
708	0.6224341466
709	0.6223864391
710	0.6223036445
711	0.6222295378
712	0.622205941
713	0.6221724399
714	0.6213673155
715	0.6213290982
716	0.6210811028
717	0.6210496303
718	0.6210259358
719	0.620565087
720	0.6205455293
721	0.6204728046
722	0.620459923
723	0.6202723165
724	0.6202554777
725	0.6202239245
726	0.6200352787
727	0.620001931
728	0.6199874215
729	0.6199464927
730	0.6198853343
731	0.6198636127
732	0.6198380974
733	0.6198029184
734	0.6197561664
735	0.6197217305
736	0.6197124607
737	0.6196789703
738	0.6195729653
739	0.6194953803
740	0.6194562628
741	0.6194453503
742	0.6194269284
743	0.6193692737
744	0.6193404636
745	0.6192028168
746	0.6191901766
747	0.6191620179
748	0.6191439834
749	0.6191124588
750	0.6190938072
751	0.6190490122
752	0.6190290856
753	0.6190137386
754	0.6189977658
755	0.6189699716
756	0.6189538636
757	0.6189367923
758	0.6189111097
759	0.6188515343
760	0.6188217866
761	0.6187991415
762	0.6187745045
763	0.6187326636
764	0.6187092554
765	0.6186888486
766	0.618664435
767	0.6186466583
768	0.6186297666
769	0.6186005033
770	0.6185712373
771	0.6184893764
772	0.6184593992
773	0.6184375586
774	0.6183917044
775	0.6183452734
776	0.6183178421
777	0.6182970353
778	0.6181991432
779	0.6181741496
780	0.6181383347
781	0.6181135409
782	0.6180948378
783	0.6180866922
784	0.618042565
785	0.6179659192
786	0.6179425493
787	0.6179243339
788	0.6179029659
789	0.6178710229
790	0.6178506255
791	0.617839055
792	0.6177867071
793	0.6177685367
794	0.6177504219
795	0.6177330087
796	0.6177204164
797	0.617703502
798	0.6176816232
799	0.617665395
800	0.6176446346
801	0.6176231067
802	0.6176100019
803	0.6175889544
804	0.6175712664
805	0.6175507863
806	0.6175240043
807	0.6174426257
808	0.6174130253
809	0.6173575312
810	0.6173437276
811	0.6170757676
812	0.6170566931
813	0.6170061078
814	0.6169798632
815	0.6169240485
816	0.6168734524
817	0.6168565841
818	0.6168377449
819	0.6168220942
820	0.616805184
821	0.6167495043
822	0.616727451
823	0.6166863836
824	0.6166708553
825	0.6166432562
826	0.6166262561
827	0.6166000191
828	0.6162878997
829	0.6162332007
830	0.6162119655
831	0.6161865111
832	0.6160861435
833	0.6160680215
834	0.6160501698
835	0.6160086626
836	0.6158387377
837	0.6158273693
838	0.6158070527
839	0.6157930452
840	0.6157517168
841	0.6157363229
842	0.6157150253
843	0.6156939291
844	0.6156725726
845	0.6156416975
846	0.6156118533
847	0.6155928557
848	0.6155696642
849	0.6155346718
850	0.6154014995
851	0.6153864162
852	0.6152711955
853	0.615249479
854	0.6152344842
855	0.6152157239
856	0.6151396638
857	0.6151127842
858	0.6150953967
859	0.6150831603
860	0.6150331304
861	0.6150110044
862	0.6149350614
863	0.6149009374
864	0.6148756459
865	0.6148597269
866	0.6148321516
867	0.6148107182
868	0.6148010273
869	0.6147823873
870	0.6146067474
871	0.6145659308
872	0.6145419309
873	0.6145086246
874	0.6144849711
875	0.6144560464
876	0.6144376123
877	0.6144123413
878	0.6143902117
879	0.6143590852
880	0.6143453198
881	0.6143244513
882	0.6143082509
883	0.6142017231
884	0.6141808543
885	0.6141499033
886	0.6141317637
887	0.6140923922
888	0.6140757231
889	0.6137561675
890	0.6137218528
891	0.6137074467
892	0.6136391541
893	0.6136117178
894	0.6135169265
895	0.6135059709
896	0.613413751
897	0.6133378031
898	0.61326099
899	0.6132034366
900	0.6131887395
901	0.6131689172
902	0.6131518714
903	0.6131328616
904	0.6131138591
905	0.6130619034
906	0.6130424375
907	0.6130246324
908	0.6128371697
909	0.6128223242
910	0.6127735365
911	0.6127463535
912	0.6127271361
913	0.6127101808
914	0.6126762529
915	0.6126598062
916	0.6123909374
917	0.6123735805
918	0.6123507932
919	0.61233624
920	0.6122372687
921	0.6122186916
922	0.6122004267
923	0.6121826267
924	0.6121619297
925	0.6121422707
926	0.6121214859
927	0.6120891277
928	0.6120752824
929	0.6120545927
930	0.6120435147
931	0.6120259461
932	0.612007111
933	0.611994243
934	0.6119772563
935	0.6119576609
936	0.6119430153
937	0.6119195085
938	0.6119010858
939	0.6118340174
940	0.6117630475
941	0.6117077537
942	0.6116369836
943	0.6116198307
944	0.6115982253
945	0.6115805425
946	0.6115668738
947	0.6114784627
948	0.6114700153
949	0.6114620076
950	0.6113900991
951	0.6113705129
952	0.6113135006
953	0.611204823
954	0.6111892983
955	0.6111744185
956	0.611156488
957	0.6107565586
958	0.610741685
959	0.6107242258
960	0.610703489
961	0.6106815907
962	0.6106536322
963	0.6104120407
964	0.6103938995
965	0.6103277599
966	0.6102901596
967	0.6102681573
968	0.6102462855
969	0.6102237928
970	0.6101952424
971	0.6101824016
972	0.6101637384
973	0.6101477686
974	0.6101134318
975	0.610091724
976	0.610081068
977	0.6100652399
978	0.6100457683
979	0.6100310628
980	0.6100144114
981	0.6099218937
982	0.6098949181
983	0.6098837301
984	0.6098394015
985	0.6098232434
986	0.6098086987
987	0.6097479088
988	0.6097342663
989	0.6094913343
990	0.6094780319
991	0.6094688954
992	0.6094493702
993	0.6094266184
994	0.6090477725
995	0.6090320097
996	0.6090139596
997	0.6089972178
998	0.6089497586
999	0.608941594
1000	0.6089126257
1001	0.6088963511
1002	0.6088746095
1003	0.6088596189
1004	0.6088327576
1005	0.6088154932
1006	0.6087972645
1007	0.6087829492
1008	0.6087692562
1009	0.6087292245
1010	0.6087143535
1011	0.6086986628
1012	0.6086855418
1013	0.608654806
1014	0.6086356136
1015	0.6085962986
1016	0.6085875035
1017	0.6085800362
1018	0.6085462216
1019	0.608498307
1020	0.6084159729
1021	0.6083950922
1022	0.6083303124
1023	0.6083072653
1024	0.608288145
1025	0.6082643604
1026	0.6082312416
1027	0.6082201078
1028	0.608196408
1029	0.6081790219
1030	0.6081608357
1031	0.6081485407
1032	0.6080609635
1033	0.6080441003
1034	0.6080199934
1035	0.6079940575
1036	0.6079843404
1037	0.6079649607
1038	0.6079421785
1039	0.6079271324
1040	0.6079015265
1041	0.6078844648
1042	0.6077704885
1043	0.6077595016
1044	0.6077532218
1045	0.6077404832
1046	0.6076569146
1047	0.6076237658
1048	0.6071374389
1049	0.6071201054
1050	0.6070521938
1051	0.6070289829
1052	0.6069926512
1053	0.6069761146
1054	0.6065643181
1055	0.6065511269
1056	0.6065347361
1057	0.606525699
1058	0.6065099962
1059	0.6064749522
1060	0.6064634009
1061	0.6064420281
1062	0.6064231402
1063	0.6063973343
1064	0.6063895259
1065	0.6063666766
1066	0.6063583733
1067	0.6063391445
1068	0.6063208909
1069	0.6063073109
1070	0.6058270249
1071	0.605792007
1072	0.6055878786
1073	0.6055623631
1074	0.6055476022
1075	0.6055346853
1076	0.6055224537
1077	0.6055037524
1078	0.605265779
1079	0.6052585334
1080	0.6052450556
1081	0.6052286609
1082	0.6052019174
1083	0.6051918217
1084	0.6051752414
1085	0.6051598026
1086	0.6051378027
1087	0.6049299831
1088	0.6045901489
1089	0.6045701272
1090	0.6045342165
1091	0.6045073431
1092	0.6044930636
1093	0.6044729544
1094	0.6044567768
1095	0.6044285992
1096	0.6044121443
1097	0.6042958314
1098	0.6042754153
1099	0.6042278036
1100	0.6039709604
1101	0.6039490975
1102	0.6039212233
1103	0.6039112106
1104	0.6038679463
1105	0.6038511773
1106	0.6038391137
1107	0.6038259304
1108	0.6037616371
1109	0.6037493704
1110	0.6036686051
1111	0.6036300696
1112	0.6036144929
1113	0.6036005592
1114	0.6035866834
1115	0.6035712696
1116	0.6035589692
1117	0.6035242788
1118	0.6035089715
1119	0.6034954771
1120	0.6034834489
1121	0.6034653959
1122	0.6033970544
1123	0.6033855384
1124	0.603366193
1125	0.6031561414
1126	0.6031444159
1127	0.6031374236
1128	0.6030882086
1129	0.6030600607
1130	0.6030448651
1131	0.6030307046
1132	0.6029884531
1133	0.6028515178
1134	0.6028422682
1135	0.6027027965
1136	0.6026529655
1137	0.6026272478
1138	0.6025834071
1139	0.6025708442
1140	0.6025466567
1141	0.6025378608
1142	0.6024735246
1143	0.6024542732
1144	0.6024205941
1145	0.6024088083
1146	0.602391885
1147	0.6023722102
1148	0.6023576744
1149	0.6019602926
1150	0.6019525566
1151	0.6019185194
1152	0.6018295426
1153	0.6018146037
1154	0.6017872382
1155	0.6017738164
1156	0.6017652836
1157	0.6017243813
1158	0.6016987598
1159	0.6016535179
1160	0.6016415506
1161	0.601624167
1162	0.6016152441
1163	0.6015987942
1164	0.6015803469
1165	0.6015631491
1166	0.6015478054
1167	0.6015329582
1168	0.6014943545
1169	0.6014795267
1170	0.6014651125
1171	0.6014041507
1172	0.6013921398
1173	0.6013788041
1174	0.6013441066
1175	0.6013283148
1176	0.6012809057
1177	0.6012670877
1178	0.6011875852
1179	0.6011635339
1180	0.6011573954
1181	0.6011255032
1182	0.6011006094
1183	0.6010839167
1184	0.6010540346
1185	0.6010397019
1186	0.6010218628
1187	0.6009807882
1188	0.6009593788
1189	0.6009428815
1190	0.600925697
1191	0.6009125555
1192	0.6008881726
1193	0.6005587927
1194	0.6005413452
1195	0.600499797
1196	0.6004815015
1197	0.6004707102
1198	0.600454592
1199	0.6004352588
1200	0.6004123049
1201	0.6004020587
1202	0.6003512312
1203	0.6003320034
1204	0.600317585
1205	0.6003008531
1206	0.600287875
1207	0.6002722098
1208	0.6002545577
1209	0.6001981358
1210	0.6001403866
1211	0.600125627
1212	0.6001125898
1213	0.6000997575
1214	0.6000925349
1215	0.6000615449
1216	0.6000041283
1217	0.5999978882
1218	0.5999899508
1219	0.5999744254
1220	0.5999503546
1221	0.5999207348
1222	0.5999083998
1223	0.5998658914
1224	0.599836658
1225	0.5998199992
1226	0.5998095303
1227	0.5997728732
1228	0.5997583499
1229	0.5997482311
1230	0.5997349521
1231	0.599717767
1232	0.5995755516
1233	0.5995650598
1234	0.5995487329
1235	0.5995306936
1236	0.5995122984
1237	0.5994889636
1238	0.5994631684
1239	0.5993724091
1240	0.5992890584
1241	0.5992763079
1242	0.5992214944
1243	0.5992044961
1244	0.5991878234
1245	0.5991696786
1246	0.5991048872
1247	0.5990861063
1248	0.5990600192
1249	0.5990442597
1250	0.5990181029
1251	0.5990077808
1252	0.5989930389
1253	0.5989815602
1254	0.5989722035
1255	0.5989116521
1256	0.5989044098
1257	0.5988695997
1258	0.5988615623
1259	0.5988510713
1260	0.5988160182
1261	0.5983744153
1262	0.5983640417
1263	0.598348526
1264	0.5983303133
1265	0.5983008971
1266	0.5982891193
1267	0.5982791936
1268	0.5982592438
1269	0.5979029074
1270	0.597883086
1271	0.5978531764
1272	0.597840917
1273	0.5977444795
1274	0.5977339217
1275	0.5977141359
1276	0.597625249
1277	0.5976063864
1278	0.5973202409
1279	0.5972969851
1280	0.59726447
1281	0.597236506
1282	0.5972225825
1283	0.5972088296
1284	0.5971969796
1285	0.597182607
1286	0.5971650661
1287	0.59707585
1288	0.5970595259
1289	0.5970461547
1290	0.5970346319
1291	0.5970000449
1292	0.5968825604
1293	0.596874199
1294	0.5968350091
1295	0.5968240562
1296	0.5964520806
1297	0.5964186931
1298	0.5963878892
1299	0.5963731872
1300	0.596284856
1301	0.5962656016
1302	0.5962516901
1303	0.5962402307
1304	0.5962039563
1305	0.5961920267
1306	0.596178252
1307	0.5961372662
1308	0.5961193214
1309	0.5961071445
1310	0.5959449945
1311	0.595933555
1312	0.5959213665
1313	0.5959062126
1314	0.5958867576
1315	0.5958451927
1316	0.5958368508
1317	0.5958000887
1318	0.5957653059
1319	0.5957490169
1320	0.5957209645
1321	0.5956845439
1322	0.5956586011
1323	0.5956454712
1324	0.5953586016
1325	0.5953480907
1326	0.5952907942
1327	0.5952759791
1328	0.5952614875
1329	0.5949815132
1330	0.5947359462
1331	0.5947211113
1332	0.5947151614
1333	0.5943904342
1334	0.5943549551
1335	0.5943051616
1336	0.5942880102
1337	0.5942383461
1338	0.594216586
1339	0.5941945443
1340	0.5941327933
1341	0.5941210909
1342	0.5940673336
1343	0.5938118897
1344	0.5937410905
1345	0.5936763429
1346	0.5936495724
1347	0.5936371083
1348	0.593610053
1349	0.5935979252
1350	0.5935643608
1351	0.5935495055
1352	0.5935360179
1353	0.5935223965
1354	0.5935005025
1355	0.5934869764
1356	0.5934647688
1357	0.593452467
1358	0.5931081603
1359	0.5930830982
1360	0.5930529331
1361	0.5927898451
1362	0.5927795356
1363	0.5927588944
1364	0.5927498131
1365	0.5923466256
1366	0.5920604527
1367	0.5920491713
1368	0.5919423827
1369	0.5914859357
1370	0.5912968853
1371	0.5912680341
1372	0.591252639
1373	0.590926465
1374	0.5908735267
1375	0.5908373437
1376	0.5908196526
1377	0.5908077506
1378	0.5907731528
1379	0.5904595053
1380	0.5904261498
1381	0.590409061
1382	0.5902895777
1383	0.5898239894
1384	0.5896246754
1385	0.5896127649
1386	0.5896030926
1387	0.5892304261
1388	0.5892012034
1389	0.5889292163
1390	0.588912489
1391	0.5885276251
1392	0.5880479852
1393	0.5878606626
1394	0.5878039284
1395	0.587784458
1396	0.5876864512
1397	0.5876650367
1398	0.5876457764
1399	0.5872361227
1400	0.5872171715
1401	0.5868093656
1402	0.5865578941
1403	0.5865359137
1404	0.5865125691
1405	0.5858929494
1406	0.5857962944
1407	0.5854808363
1408	0.5854565458
1409	0.5853126938
1410	0.5852532092
1411	0.5851780979
1412	0.5848011533
1413	0.5847554149
1414	0.584634465
1415	0.5846189881
1416	0.5842649891
1417	0.5842558472
1418	0.5839915938
1419	0.5839776502
1420	0.5839198032
1421	0.5837954655
1422	0.5837008994
1423	0.5836055734
1424	0.5834461651
1425	0.5834336258
1426	0.5831497298
1427	0.583141201
1428	0.5827960898
1429	0.5824780544
1430	0.5824437451
1431	0.582237852
1432	0.5819784925
1433	0.5815769827
1434	0.5812936849
1435	0.5811528067
1436	0.5810393277
1437	0.5809132295
1438	0.580789825
1439	0.5806637928
1440	0.5806325444
1441	0.58039295
1442	0.5803372332
1443	0.5799835628
1444	0.5797704684
1445	0.5797524383
1446	0.5793660271
1447	0.5793268047
1448	0.578908292
1449	0.5785697852
1450	0.5782983787
1451	0.5779053204
1452	0.5775537651
1453	0.5774907173
1454	0.5774668187
1455	0.5770734343
1456	0.5765984517
1457	0.576333155
1458	0.5761528866
1459	0.575932226
1460	0.5757731697
1461	0.575616261
1462	0.5755946047
1463	0.5755527633
1464	0.5755122451
1465	0.5751123369
1466	0.5750105832
1467	0.5749635216
1468	0.5746227459
1469	0.5743923116
1470	0.5740746789
1471	0.573798796
1472	0.5736182157
1473	0.5735983662
1474	0.5734870876
1475	0.5733045199
1476	0.5730163336
1477	0.5724468994
1478	0.5719462561
1479	0.5716561398
1480	0.5713760467
1481	0.5712991423
1482	0.5707192844
1483	0.5703354516
1484	0.5701766939
1485	0.5699892065
1486	0.5696032114
1487	0.5693674376
1488	0.5693012317
1489	0.569166881
1490	0.5687562569
1491	0.5684112552
1492	0.5682986461
1493	0.5679313166
1494	0.567876476
1495	0.5675082191
1496	0.5667586466
1497	0.5663996978
1498	0.5659127645
1499	0.5656334902
1500	0.5655187499
1501	0.5652215039
1502	0.5647248993
1503	0.5643643393
1504	0.5638594639
1505	0.5635042882
1506	0.5632262421
1507	0.563170459
1508	0.5630311592
1509	0.5628989334
1510	0.5626240757
1511	0.5626061134
