labels,all_crashes,number_of_crashes,center_lat,center_lng
2246,0,2,53.191337,50.179313
199,3,2,53.1797225,48.666241
2257,0,2,53.258880500000004,50.213487
2262,1,2,53.2460085,50.250027
221,1,2,52.003586999999996,50.872699
236,0,3,53.53611166666667,49.277895666666666
2285,0,2,53.545903499999994,49.372491
237,0,2,53.259015000000005,50.212537
241,0,2,53.1036645,49.9548125
2290,0,2,53.2438185,50.2318315
246,0,2,53.644782,49.2951045
252,0,2,53.2256425,50.268316
2310,0,2,53.222210000000004,50.268958
264,0,2,53.545633499999994,49.518722
265,0,3,53.211482,50.17087733333333
279,0,2,53.115748999999994,48.34767
282,1,3,53.525327,49.428795666666666
283,1,3,53.382323666666665,50.166316
291,0,3,53.09104833333333,50.15068466666666
292,1,2,53.211939,50.1385275
301,1,2,53.104067,48.422155000000004
304,0,4,53.248428,50.24814875
318,0,4,53.1408525,50.178084999999996
319,0,2,53.212509499999996,50.214699
321,0,2,53.193881000000005,50.178841
325,0,4,53.47836925,49.44009375
326,0,2,53.5150735,49.877993000000004
336,0,2,53.223937,50.186321
338,0,2,53.212711,48.414436499999994
350,1,2,53.210042,48.282272500000005
352,0,2,53.159664,50.3856185
354,0,3,53.52554933333334,49.29654466666666
355,2,2,53.052081,50.402322999999996
381,1,2,53.088395500000004,50.0642045
391,0,2,53.278124000000005,50.2713955
396,0,2,53.193062,50.1029755
401,0,2,53.496449,50.058971
406,0,2,53.482442000000006,49.4643035
407,0,2,53.5534425,49.2680705
408,0,3,53.578389,49.293839
409,0,4,53.19350125,50.13927425
410,0,2,53.5424685,49.3283945
415,0,2,53.111889,50.0825125
417,1,2,53.872265999999996,51.206948
425,0,2,53.535714,49.3047695
439,0,2,53.229133000000004,50.290939
443,0,3,53.37727433333333,51.377456
445,0,2,53.650969,52.131784499999995
446,1,3,53.23652666666667,50.307418
447,0,3,53.259863,50.23717333333333
449,0,2,53.268485999999996,50.5924735
475,0,2,53.523008000000004,49.322482
482,0,2,53.1796245,50.207423000000006
491,0,2,53.20029,50.1901605
494,0,2,53.4450715,49.4850955
495,0,6,53.56034616666667,49.3583685
498,3,2,53.398078999999996,50.422085499999994
502,1,3,53.20366033333333,50.238898
511,0,2,53.290338500000004,50.224066
518,0,2,53.5083925,49.2879545
522,0,2,53.400168,49.5106065
537,0,4,53.24510675,50.1926005
544,0,2,53.2470565,50.211281
550,0,2,53.2201635,50.1569685
552,0,2,53.512369,49.921569500000004
580,0,2,53.304425,50.2893755
581,0,2,53.420575,50.327543
583,0,3,53.13589833333334,50.104658666666666
584,0,2,53.90437,51.213203500000006
596,0,2,53.4026705,50.1473205
597,0,2,53.555961499999995,49.3039065
617,0,2,53.2065165,50.146139000000005
624,0,2,53.0787165,49.9283605
627,0,3,53.182427,48.49317333333333
633,0,2,53.2625505,50.5385925
634,0,2,53.1889435,50.172248999999994
635,1,3,53.537184333333336,49.28799566666667
