type,labels,number_of_crashes,center_lat,center_lng
Сухое,849,2,53.400111499999994,49.504204
Сухое,851,2,53.2065195,50.234761
Сухое,852,4,53.15015475,48.46277
Сухое,853,2,53.3464865,50.2181415
Сухое,1366,2,53.206797,50.170494500000004
Сухое,345,2,53.5389895,49.299912
Сухое,858,2,53.212233,50.247994000000006
Сухое,857,2,53.1440035,48.432869
Сухое,349,2,53.186871,48.497733499999995
Сухое,1373,2,53.550435500000006,49.318655
Сухое,864,4,53.244274000000004,50.23214375
Сухое,352,2,53.062508,50.02006
Сухое,866,2,53.1036645,49.9548125
Сухое,1380,2,53.149138,48.459481
Сухое,868,2,53.5198865,49.2801535
Сухое,360,2,53.810142,49.1110755
Сухое,1386,2,53.4815835,49.4740665
Сухое,875,2,53.4879085,49.5009455
Сухое,878,2,53.481786,49.481365499999995
Сухое,369,2,53.464784,51.5193775
Сухое,370,4,53.560342,49.35837525
Сухое,371,2,53.4776485,49.323100499999995
Сухое,884,2,53.5432195,49.321171500000005
Сухое,886,2,53.229045,50.2971915
Сухое,1401,3,53.19752666666667,50.190437
Сухое,377,2,53.341008,50.302738
Сухое,891,2,53.2015745,50.2215185
Сухое,889,2,53.2537125,50.202244
Сухое,381,2,53.4867115,50.116512
Сухое,388,2,53.5228315,49.415045000000006
Сухое,901,2,53.225562999999994,50.210977
Сухое,905,2,53.204288500000004,50.106643
Сухое,1418,2,53.132917,48.421823
Сухое,907,2,53.206464,50.213556499999996
Сухое,400,2,53.215982999999994,50.2669585
Сухое,401,2,53.2272015,50.231010999999995
Сухое,914,2,53.317085500000005,50.3111055
Сухое,915,3,53.515754333333334,49.272964
Сухое,1426,2,53.193062,50.1029755
Сухое,912,2,53.241184000000004,50.273504
Сухое,921,3,53.255988333333335,50.219065666666665
Сухое,417,2,53.908857,51.1985955
Сухое,934,2,53.104067,48.422155000000004
Сухое,423,2,53.1376245,50.176441499999996
Сухое,1448,2,53.206709000000004,50.1277295
Сухое,938,2,53.2312255,50.224391
Сухое,944,2,53.073995,49.9980345
Сухое,945,3,53.205287999999996,50.129666666666665
Сухое,946,2,53.213073,50.239819
Сухое,436,2,53.0769855,49.951018000000005
Сухое,438,2,53.1925845,50.12230649999999
Сухое,953,2,53.192099999999996,48.501885
Сухое,1466,2,53.346346999999994,50.216183
Сухое,955,2,53.5247075,49.321248499999996
Сухое,444,2,53.482442000000006,49.4643035
Сухое,443,2,53.2128945,48.555886
Сухое,958,3,53.213124,50.18908733333333
Сухое,448,2,53.5534425,49.2680705
Сухое,451,3,53.12197066666667,50.08756833333334
Сухое,972,3,53.532447,49.334018
Сухое,460,2,53.218423,50.241344
Сухое,974,2,53.4716805,49.530921500000005
Сухое,464,2,53.531489,49.341037
Сухое,465,2,53.228269,50.290592000000004
Сухое,466,2,53.568362,49.377755
Сухое,468,3,53.539781,49.33054433333333
Сухое,470,2,53.2012025,50.226028
Сухое,471,3,53.53928033333333,49.40345633333333
Сухое,982,2,53.520247,49.4298555
Сухое,474,2,53.11707749999999,50.1577525
Сухое,989,2,53.539395999999996,49.339035
Сухое,992,3,53.147768666666664,48.45618366666667
Сухое,993,2,53.5092675,49.303427
Сухое,482,2,53.424648000000005,49.535637
Сухое,994,3,53.54238633333333,49.32902433333333
Сухое,996,2,53.236882,50.3074625
Сухое,997,2,53.4779785,49.463282
Сухое,488,2,53.2301755,50.195592500000004
Сухое,492,4,53.35688275,50.208459250000004
Сухое,1004,2,53.5340615,49.3445205
Сухое,496,2,53.480426,49.512629000000004
Сухое,1017,2,53.503108,49.290875
Сухое,1019,2,53.240477999999996,50.206993999999995
Сухое,508,3,53.208623333333335,50.239185
Сухое,1021,2,53.2511195,50.237083999999996
Мокрое,0,2,53.242521999999994,50.2108195
Мокрое,1,3,53.53770966666667,49.263350333333335
Мокрое,130,2,53.177808,50.08577
Мокрое,256,2,53.5333035,49.342330000000004
Мокрое,260,2,53.1940755,50.117334
Мокрое,129,4,53.2448695,50.192226500000004
Мокрое,262,2,53.1924235,50.125088
Мокрое,134,3,53.21305666666667,50.20232466666667
Мокрое,263,2,53.263833000000005,50.218018
Мокрое,267,2,53.187702,50.173647
Мокрое,269,2,53.244845,50.256780500000005
Мокрое,271,2,53.2226685,50.2721295
Мокрое,16,3,53.517590999999996,49.42616
Мокрое,145,2,53.224918,50.17133
Мокрое,146,2,53.364252500000006,51.344951
Мокрое,150,2,53.096089,49.972311000000005
Мокрое,24,2,53.5150735,49.877993000000004
Мокрое,153,2,53.187507,50.1187225
Мокрое,284,4,53.20606075,50.19394175
Мокрое,288,2,53.228207,50.290462500000004
