type,labels,number_of_crashes,center_lat,center_lng
Пасмурно,553,2,53.520315,49.279979499999996
Пасмурно,558,2,53.5137535,49.426824999999994
Пасмурно,46,2,53.2602525,50.291045
Пасмурно,51,2,53.189076,50.1361625
Пасмурно,571,2,53.185646500000004,50.0901675
Пасмурно,60,3,53.22570233333333,50.260005
Пасмурно,574,2,53.231879500000005,50.246819
Пасмурно,575,2,53.204096,50.1572915
Пасмурно,576,2,53.5262055,49.3130455
Пасмурно,65,2,53.3007475,50.3359085
Пасмурно,583,2,53.179348,50.192147000000006
Пасмурно,79,3,53.54034566666667,49.36039566666667
Пасмурно,81,3,53.23799666666667,50.203812
Пасмурно,84,2,53.269540500000005,50.5803155
Пасмурно,600,3,53.51865433333333,49.42577033333333
Пасмурно,88,2,53.5043195,49.43088899999999
Пасмурно,91,2,53.322072500000004,50.311587
Пасмурно,604,3,53.20572933333333,50.189763
Пасмурно,95,2,53.006377,50.502596499999996
Пасмурно,97,2,53.4774345,49.5231195
Пасмурно,611,2,53.111889,50.0825125
Пасмурно,616,2,53.1916265,50.1789045
Пасмурно,110,2,53.537207,49.287729999999996
Пасмурно,114,2,53.2673385,50.220079999999996
Пасмурно,120,2,53.34665,50.233303
Пасмурно,122,3,53.27270033333333,50.26092066666667
Пасмурно,123,3,53.20339466666667,50.15013533333333
Пасмурно,124,2,53.578317999999996,49.2944315
Пасмурно,127,2,53.1481,50.0591155
Пасмурно,128,3,53.23620266666667,50.274923333333334
Пасмурно,129,2,53.304995500000004,50.289679
Пасмурно,653,2,53.191151,50.1728915
Пасмурно,144,2,53.2331885,50.186822
Пасмурно,148,4,53.4784195,49.4397155
Пасмурно,172,2,53.467447,50.398579
Пасмурно,177,2,53.3989235,49.510220000000004
Пасмурно,181,3,53.235851,50.241804
Пасмурно,186,2,53.185554,50.086458
Пасмурно,194,3,53.518022,49.310923333333335
Пасмурно,195,2,53.241987,50.626699
Пасмурно,198,2,53.5172505,49.4277395
Пасмурно,199,2,53.5137155,49.293745
Пасмурно,206,3,53.11725966666667,50.085141
Пасмурно,209,2,53.5524705,49.268709
Пасмурно,213,2,53.5640725,49.290155999999996
Пасмурно,214,2,53.2611215,50.415327500000004
Пасмурно,224,3,53.407830000000004,49.52386
Пасмурно,225,2,53.0769855,49.951018000000005
Пасмурно,229,3,53.559989333333334,49.35888
Пасмурно,234,2,53.534409999999994,49.423325
Пасмурно,236,2,53.200537999999995,50.2249755
Пасмурно,243,2,53.2134845,50.202601
Пасмурно,244,3,53.175044666666665,48.499597
Пасмурно,249,2,53.556739,49.246944
Пасмурно,252,2,53.2159415,50.235894
Пасмурно,254,2,53.5354995,49.297653
Пасмурно,260,3,53.13542,50.102863
Пасмурно,264,4,53.244823499999995,50.19219625
Пасмурно,268,2,53.1940755,50.117334
Пасмурно,271,2,53.218948499999996,50.2525675
Пасмурно,283,3,53.183908333333335,50.09757
Пасмурно,286,3,53.249355333333334,50.248150333333335
Пасмурно,287,2,53.2114185,50.220266499999994
Пасмурно,290,2,53.175313,48.482372
Пасмурно,293,2,53.255309,50.2798875
Пасмурно,295,2,53.2612405,50.262834999999995
Пасмурно,297,2,53.26101,50.2389675
Пасмурно,299,2,53.224641,50.198797
Пасмурно,300,2,53.117168500000005,50.123034000000004
Пасмурно,313,3,53.22849733333333,50.193297666666666
Пасмурно,327,2,53.541917,49.337387
Пасмурно,331,2,53.234382,50.2562055
Пасмурно,337,2,53.1889435,50.172248999999994
Пасмурно,341,2,53.199345,50.167492
Пасмурно,344,3,53.53475433333333,49.31457233333333
Пасмурно,348,2,53.2175275,50.2616285
Пасмурно,353,2,53.2025405,50.114449500000006
Пасмурно,356,3,53.524575666666664,49.39691233333333
Пасмурно,358,2,53.5177345,49.411338
